tf,target,mode,weight,confidence
RELA,CDKN1A,Activation,1.0,A
RELA,CFLAR,Activation,1.0,A
RELA,CFTR,Activation,1.0,A
RELA,COL1A1,Repression,-1.0,A
RELA,COL1A2,Repression,-1.0,A
RELA,COL2A1,Repression,-1.0,A
RELA,CR2,Activation,1.0,A
RELA,CRHR1,Activation,1.0,A
RELA,CSF1,Repression,-1.0,A
RELA,CSF2,Activation,1.0,A
RELA,CTSB,Activation,1.0,A
RELA,CXCL1,Activation,1.0,A
RELA,CXCL10,Activation,1.0,A
RELA,CXCL2,Activation,1.0,A
RELA,CXCL5,Activation,1.0,A
RELA,CXCL8,Activation,1.0,A
RELA,CXCR4,Activation,1.0,A
RELA,CYP3A4,Repression,-1.0,A
RELA,EBI3,Activation,1.0,A
RELA,EDN1,Activation,1.0,A
RELA,EGFR,Activation,1.0,A
RELA,EGR1,Repression,-1.0,A
RELA,ELF3,Activation,1.0,A
RELA,EPAS1,Activation,1.0,A
RELA,F3,Activation,1.0,A
RELA,FGF8,Activation,1.0,A
RELA,VEGFD,Activation,1.0,A
RELA,FN1,Activation,1.0,A
RELA,GADD45G,Activation,1.0,A
RELA,GATA3,Activation,1.0,A
RELA,GSTP1,Activation,1.0,A
RELA,HDAC1,Activation,1.0,A
RELA,HIF1A,Activation,1.0,A
RELA,ICAM1,Activation,1.0,A
RELA,IER3,Activation,1.0,A
RELA,IFNA1,Activation,1.0,A
RELA,IFNB1,Activation,1.0,A
RELA,IFNG,Activation,1.0,A
RELA,IL10,Activation,1.0,A
RELA,IL12A,Activation,1.0,A
RELA,IL12B,Repression,-1.0,A
RELA,IL17C,Activation,1.0,A
RELA,IL18,Activation,1.0,A
RELA,IL1A,Activation,1.0,A
RELA,IL1B,Activation,1.0,A
RELA,IL2,Activation,1.0,A
RELA,IL23A,Activation,1.0,A
RELA,IL2RA,Activation,1.0,A
RELA,IL4,Activation,1.0,A
RELA,IL6,Activation,1.0,A
RELA,IRF1,Activation,1.0,A
RELA,IRF4,Activation,1.0,A
RELA,IRF7,Activation,1.0,A
RELA,KDM2A,Activation,0.5,B
RELA,KLK3,Activation,1.0,A
RELA,MAT2A,Activation,1.0,A
RELA,MCL1,Activation,1.0,A
RELA,MICA,Activation,1.0,A
RELA,MMP14,Activation,1.0,A
RELA,MMP2,Activation,1.0,A
RELA,MMP3,Activation,1.0,A
RELA,MMP9,Activation,1.0,A
RELA,MYC,Activation,1.0,A
RELA,NCAM1,Activation,1.0,A
RELA,NCOR2,Activation,0.5,B
RELA,NFKB1,Activation,1.0,A
RELA,NFKBIA,Activation,1.0,A
RELA,NFKBIZ,Activation,0.5,B
RELA,NOLC1,Activation,1.0,A
RELA,NOS2,Activation,1.0,A
RELA,NOS3,Activation,1.0,A
RELA,OPTN,Activation,1.0,A
RELA,PCK2,Repression,-1.0,A
RELA,PGR,Repression,-1.0,A
RELA,PIGR,Activation,1.0,A
RELA,PLAU,Activation,1.0,A
RELA,PLAUR,Activation,1.0,A
RELA,POU2F2,Activation,0.5,B
RELA,PPARA,Repression,-1.0,A
RELA,PPARD,Repression,-1.0,A
RELA,PTGS2,Activation,1.0,A
RELA,PTHLH,Activation,1.0,A
RELA,PTPN13,Activation,1.0,A
RELA,RIPK2,Activation,1.0,A
RELA,S100A6,Activation,1.0,A
RELA,SAA2,Activation,1.0,A
RELA,SELE,Activation,1.0,A
RELA,SERPINE1,Activation,1.0,A
RELA,SIRT1,Activation,1.0,A
RELA,SLC25A27,Activation,1.0,A
RELA,SNAI1,Activation,1.0,A
RELA,SOCS3,Activation,1.0,A
RELA,SOD2,Activation,1.0,A
RELA,STAT1,Activation,0.5,B
RELA,STAT3,Activation,0.5,B
RELA,TBX21,Activation,1.0,A
RELA,THBD,Repression,-1.0,A
RELA,TIMP1,Repression,-1.0,A
RELA,TNC,Activation,1.0,A
RELA,TNF,Activation,1.0,A
RELA,TNFAIP3,Activation,1.0,A
RELA,TNFRSF10A,Repression,-1.0,A
RELA,TNFRSF10B,Activation,1.0,A
RELA,TP53,Activation,1.0,A
RELA,TRAF1,Activation,1.0,A
RELA,TRAF2,Activation,1.0,A
RELA,TRIB3,Repression,-1.0,A
RELA,VCAM1,Activation,1.0,A
RELA,VEGFA,Activation,1.0,A
RELA,WT1,Activation,1.0,A
RELA,XIAP,Activation,1.0,A
RELB,CCL19,Activation,1.0,A
RELB,CCL21,Activation,1.0,A
RELB,CD40,Activation,1.0,A
RELB,PIGR,Activation,1.0,A
REST,BDNF,Repression,-1.0,A
REST,CACNA1H,Repression,-0.5,B
REST,CARTPT,Repression,-1.0,A
REST,CHGA,Repression,-0.5,B
REST,GLRA1,Activation,1.0,A
REST,GRIN1,Repression,-1.0,A
REST,KCNQ2,Repression,-1.0,A
REST,LIN28A,Repression,-1.0,A
REST,OPRM1,Repression,-1.0,A
REST,PCSK1,Repression,-0.5,B
REST,TUBB3,Repression,-1.0,A
REST,VGF,Repression,-0.5,B
RFX1,COL1A2,Activation,1.0,A
RFX1,MYC,Repression,-1.0,A
RFX1,PCNA,Repression,-1.0,A
RFX5,COL1A2,Repression,-1.0,A
RFX5,HLA-DMA,Activation,1.0,A
RFX5,HLA-DMB,Activation,1.0,A
RFX5,HLA-DOA,Activation,1.0,A
RFX5,HLA-DOB,Activation,1.0,A
RFX5,HLA-DPA1,Activation,1.0,A
RFX5,HLA-DPB1,Activation,1.0,A
RFX5,HLA-DQA1,Activation,1.0,A
RFX5,HLA-DQA2,Activation,1.0,A
RFX5,HLA-DQB1,Activation,1.0,A
RFX5,HLA-DRA,Activation,1.0,A
RFX5,HLA-DRB1,Activation,1.0,A
RFX5,HLA-DRB3,Activation,1.0,A
RFX5,HLA-DRB4,Activation,1.0,A
RFX5,HLA-DRB5,Activation,1.0,A
RORA,NR1D1,Activation,1.0,A
RORA,TUBA1B,Activation,1.0,A
RORC,IL17A,Activation,1.0,A
RORC,IL22,Activation,1.0,A
RREB1,KLK3,Repression,-1.0,A
RUNX1,CSF1R,Activation,1.0,A
RUNX1,IL2,Activation,1.0,A
RUNX1,IL3,Repression,-1.0,A
RUNX1,ITGB2,Activation,1.0,A
RUNX1,KLK3,Activation,1.0,A
RUNX1,LGALS3,Activation,1.0,A
RUNX1,MAD2L1,Repression,-1.0,A
RUNX1,MECOM,Activation,1.0,A
RUNX1,NFKB1,Activation,1.0,A
RUNX1,PIK3CD,Activation,1.0,A
RUNX1,PRKCQ,Activation,1.0,A
RUNX1,SPI1,Activation,1.0,A
RUNX1,TIMP1,Activation,0.5,B
RUNX2,ESR1,Repression,-1.0,A
RUNX2,IBSP,Activation,1.0,A
RUNX2,LGALS3,Activation,1.0,A
RUNX2,MMP13,Activation,1.0,A
RUNX3,CASP8,Activation,1.0,A
RUNX3,CFLAR,Repression,-1.0,A
RUNX3,ICAM3,Repression,-1.0,A
RUNX3,MMP9,Repression,-1.0,A
RUNX3,RUNX1,Repression,-1.0,A
RUNX3,TCF4,Activation,1.0,A
RXRA,ABCB11,Activation,1.0,A
RXRA,ABCC3,Repression,-1.0,A
RXRA,CPT1B,Activation,1.0,A
RXRA,CXCR5,Activation,1.0,A
RXRA,CYP3A4,Activation,1.0,A
RXRA,CYP7A1,Repression,-1.0,A
RXRA,HNF1A,Activation,1.0,A
RXRA,HSD17B2,Activation,1.0,A
RXRA,NOL7,Activation,1.0,A
RXRA,PLD1,Activation,1.0,A
SALL4,ABCA3,Activation,1.0,A
SALL4,ZEB1,Activation,1.0,A
SATB1,CD8B,Activation,1.0,A
SKIL,SMAD7,Repression,-1.0,A
SMAD1,TNFRSF11B,Activation,1.0,A
SMAD3,AHR,Activation,1.0,A
SMAD3,APOC3,Activation,1.0,A
SMAD3,BAMBI,Activation,1.0,A
SMAD3,BGLAP,Activation,1.0,A
SMAD3,CCND2,Activation,1.0,A
SMAD3,CDKN1A,Activation,1.0,A
SMAD3,COL7A1,Activation,1.0,A
SMAD3,CYP17A1,Repression,-1.0,A
SMAD3,EPO,Activation,1.0,A
SMAD3,FOXP3,Activation,1.0,A
SMAD3,FSTL3,Activation,1.0,A
SMAD3,GLI2,Activation,1.0,A
SMAD3,JUN,Activation,1.0,A
SMAD3,MMP9,Activation,1.0,A
SMAD3,MYC,Repression,-1.0,A
SMAD3,POR,Activation,1.0,A
SMAD3,PTHLH,Activation,1.0,A
SMAD3,SERPINE1,Activation,1.0,A
SMAD3,SMAD7,Activation,1.0,A
SMAD3,TERT,Repression,-1.0,A
SMAD3,TGFB1,Activation,1.0,A
SMAD3,TNC,Activation,1.0,A
SMAD3,VEGFA,Activation,1.0,A
SMAD3,ZFP36,Activation,1.0,A
SMAD4,AHR,Activation,1.0,A
SMAD4,APOC3,Activation,1.0,A
SMAD4,BAMBI,Activation,1.0,A
SMAD4,BGLAP,Activation,1.0,A
SMAD4,BTRC,Repression,-1.0,A
SMAD4,CDKN1A,Activation,1.0,A
SMAD4,CDKN2B,Activation,1.0,A
SMAD4,COL7A1,Activation,1.0,A
SMAD4,DACH1,Repression,-1.0,A
SMAD4,EPO,Activation,1.0,A
SMAD4,FSTL3,Activation,1.0,A
SMAD4,JUN,Activation,1.0,A
SMAD4,MYC,Repression,-1.0,A
SMAD4,POR,Activation,1.0,A
SMAD4,RUNX1T1,Activation,1.0,A
SMAD4,SERPINE1,Activation,1.0,A
SMAD4,SKIL,Repression,-0.5,B
SMAD4,SMAD7,Activation,1.0,A
SMAD4,TGFB1,Activation,1.0,A
SMAD4,TNC,Activation,1.0,A
SMAD4,ZFP36,Activation,1.0,A
SNAI1,CDH1,Repression,-1.0,A
SNAI1,FN1,Activation,1.0,A
SNAI1,HBEGF,Activation,1.0,A
SNAI1,THBS1,Repression,-1.0,A
SNAI1,VDR,Repression,-1.0,A
SNAI2,CDH1,Repression,-1.0,A
SNAI2,CXCR4,Activation,1.0,A
SNAI2,JAG1,Activation,1.0,A
SNAI2,VDR,Repression,-1.0,A
SOX10,COL11A2,Activation,1.0,A
SOX10,EDNRB,Activation,1.0,A
SOX10,GJB1,Repression,-1.0,A
SOX10,GJC2,Activation,1.0,A
SOX10,MBP,Activation,1.0,A
SOX10,MITF,Activation,1.0,A
SOX10,MPZ,Activation,1.0,A
SOX10,RET,Activation,1.0,A
SOX2,ABCC6,Activation,1.0,A
SOX2,CCND1,Activation,1.0,A
SOX2,ISL1,Repression,-1.0,A
SOX2,NTRK3,Activation,1.0,A
SOX2,RHO,Repression,-1.0,A
SOX4,HDAC8,Activation,1.0,A
SOX4,NCAM1,Activation,1.0,A
SOX6,TP53,Activation,1.0,A
SOX9,AMH,Activation,1.0,A
SOX9,CDKN1A,Activation,1.0,A
SOX9,CEACAM1,Activation,1.0,A
SOX9,HES1,Activation,1.0,A
SOX9,MIA,Activation,1.0,A
SOX9,PRAME,Repression,-1.0,A
SP1,ABCB1,Activation,1.0,A
SP1,ABCC1,Repression,-1.0,A
SP1,ABCC3,Activation,1.0,A
SP1,ACAN,Activation,1.0,A
SP1,ADA,Activation,1.0,A
SP1,ADAM10,Activation,1.0,A
SP1,ADAM17,Activation,1.0,A
SP1,ADH6,Activation,1.0,A
SP1,ADIPOQ,Activation,1.0,A
SP1,ADRA1A,Activation,1.0,A
SP1,ADRA2B,Activation,1.0,A
SP1,ADRB3,Activation,1.0,A
SP1,AGT,Activation,1.0,A
SP1,AGTR1,Activation,1.0,A
SP1,AHR,Repression,-1.0,A
SP1,ALOX12,Activation,1.0,A
SP1,ALOX15B,Activation,1.0,A
SP1,ALOX5,Activation,1.0,A
SP1,APEX1,Repression,-1.0,A
SP1,APOA1,Activation,1.0,A
SP1,APOE,Activation,1.0,A
SP1,APP,Activation,1.0,A
SP1,AR,Activation,1.0,A
SP1,AREG,Activation,1.0,A
SP1,ATF2,Activation,1.0,A
SP1,ATM,Activation,1.0,A
SP1,ATP2A2,Activation,1.0,A
SP1,B4GALT1,Activation,1.0,A
SP1,BAX,Activation,1.0,A
SP1,BCL2,Activation,1.0,A
SP1,BIRC5,Activation,1.0,A
SP1,BLMH,Activation,1.0,A
SP1,BRCA1,Activation,1.0,A
SP1,BRD7,Activation,1.0,A
SP1,BSG,Activation,1.0,A
SP1,BTK,Activation,1.0,A
SP1,C1QBP,Activation,1.0,A
SP1,CA9,Activation,1.0,A
SP1,CAT,Activation,1.0,A
SP1,CAV1,Activation,1.0,A
SP1,CCK,Activation,1.0,A
SP1,CCL2,Activation,1.0,A
SP1,CCND1,Activation,1.0,A
SP1,CCND2,Activation,1.0,A
SP1,CD14,Activation,1.0,A
SP1,CD151,Activation,1.0,A
SP1,CD163,Activation,1.0,A
SP1,CD28,Activation,1.0,A
SP1,CD44,Activation,1.0,A
SP1,CD83,Activation,1.0,A
SP1,ADGRE5,Activation,1.0,A
SP1,CD99,Activation,1.0,A
SP1,CDH3,Activation,1.0,A
SP1,CDK6,Repression,-1.0,A
SP1,CDKN1A,Activation,1.0,A
SP1,CDKN1B,Activation,1.0,A
SP1,CDKN2A,Activation,1.0,A
SP1,CDKN2B,Activation,1.0,A
SP1,CENPW,Activation,1.0,A
SP1,CERS2,Activation,1.0,A
SP1,CES1,Activation,1.0,A
SP1,CETP,Repression,-1.0,A
SP1,CHRNB4,Activation,1.0,A
SP1,CIC,Activation,0.5,B
SP1,COL18A1,Activation,1.0,A
SP1,COL1A1,Repression,-1.0,A
SP1,COL2A1,Activation,1.0,A
SP1,COL7A1,Activation,1.0,A
SP1,CREM,Activation,1.0,A
SP1,CRMP1,Repression,-1.0,A
SP1,CSNK2A1,Activation,1.0,A
SP1,CTSL,Activation,1.0,A
SP1,CXCL1,Activation,1.0,A
SP1,CXCL5,Activation,1.0,A
SP1,CYP17A1,Activation,1.0,A
SP1,CYP19A1,Activation,1.0,A
SP1,CYP1B1,Activation,1.0,A
SP1,CYP27A1,Activation,1.0,A
SP1,CYP2F1,Activation,1.0,A
SP1,CYP3A4,Activation,1.0,A
SP1,CYP3A5,Activation,1.0,A
SP1,CYP3A7,Activation,1.0,A
SP1,CYP7A1,Activation,1.0,A
SP1,CYP7B1,Activation,1.0,A
SP1,DCK,Activation,1.0,A
SP1,DPYSL2,Activation,0.5,B
SP1,DRG2,Activation,1.0,A
SP1,E2F1,Activation,1.0,A
SP1,EAPP,Activation,1.0,A
SP1,EDNRB,Activation,1.0,A
SP1,EGFR,Repression,-1.0,A
SP1,EGR1,Activation,1.0,A
SP1,EPO,Activation,1.0,A
SP1,EPOR,Activation,1.0,A
SP1,ESR1,Activation,1.0,A
SP1,EZR,Activation,1.0,A
SP1,F10,Activation,1.0,A
SP1,F2R,Activation,1.0,A
SP1,F3,Activation,1.0,A
SP1,F7,Activation,1.0,A
SP1,FAS,Activation,1.0,A
SP1,FASLG,Activation,1.0,A
SP1,FES,Activation,1.0,A
SP1,FGL2,Activation,1.0,A
SP1,FMR1,Activation,1.0,A
SP1,FOS,Activation,1.0,A
SP1,FXR2,Activation,1.0,A
SP1,GAST,Activation,1.0,A
SP1,GCLC,Activation,1.0,A
SP1,GFER,Activation,1.0,A
SP1,GH2,Activation,1.0,A
SP1,GJA1,Activation,1.0,A
SP1,GRIN1,Activation,0.5,B
SP1,GSTP1,Activation,1.0,A
SP1,HBZ,Activation,1.0,A
SP1,HCN2,Activation,1.0,A
SP1,HDAC4,Activation,1.0,A
SP1,HLA-G,Activation,1.0,A
SP1,HMGA2,Activation,1.0,A
SP1,HNF4A,Activation,1.0,A
SP1,HOXB7,Activation,1.0,A
SP1,HPR,Activation,1.0,A
SP1,HRAS,Activation,1.0,A
SP1,HSD17B1,Activation,1.0,A
SP1,HSD17B2,Activation,1.0,A
SP1,HSD3B1,Activation,1.0,A
SP1,HTR1A,Activation,1.0,A
SP1,HTT,Activation,1.0,A
SP1,IFNGR1,Activation,1.0,A
SP1,IGF1R,Activation,1.0,A
SP1,IGF2,Activation,1.0,A
SP1,IGFBP1,Activation,1.0,A
SP1,IGFBP3,Activation,1.0,A
SP1,IGFBP4,Activation,1.0,A
SP1,IL10,Activation,1.0,A
SP1,IL2,Activation,1.0,A
SP1,IL2RB,Activation,1.0,A
SP1,IL3,Activation,1.0,A
SP1,IMPDH2,Activation,1.0,A
SP1,INSR,Activation,1.0,A
SP1,IRS2,Activation,1.0,A
SP1,ITGA2,Activation,1.0,A
SP1,ITGA5,Activation,1.0,A
SP1,ITGAD,Activation,1.0,A
SP1,ITGAV,Activation,1.0,A
SP1,ITGAX,Activation,1.0,A
SP1,IVL,Activation,1.0,A
SP1,KDR,Repression,-1.0,A
SP1,KIF2C,Activation,1.0,A
SP1,KIT,Activation,1.0,A
SP1,KLF8,Activation,1.0,A
SP1,KLK3,Activation,1.0,A
SP1,KRT16,Activation,1.0,A
SP1,KRT18,Activation,1.0,A
SP1,KRT19,Activation,1.0,A
SP1,KRT5,Activation,1.0,A
SP1,LCAT,Activation,1.0,A
SP1,LDHA,Activation,1.0,A
SP1,LDLR,Activation,1.0,A
SP1,LEP,Activation,1.0,A
SP1,LRP5,Activation,1.0,A
SP1,LTBP4,Activation,0.5,B
SP1,LTC4S,Activation,1.0,A
SP1,LTF,Activation,1.0,A
SP1,MACROD1,Activation,1.0,A
SP1,MAOB,Activation,1.0,A
SP1,MAT2A,Activation,1.0,A
SP1,MAT2B,Activation,1.0,A
SP1,MCTS1,Activation,1.0,A
SP1,MET,Activation,1.0,A
SP1,MIF,Activation,1.0,A
SP1,MME,Activation,1.0,A
SP1,MMP11,Activation,1.0,A
SP1,MMP14,Repression,-1.0,A
SP1,MMP2,Activation,1.0,A
SP1,MMP28,Activation,1.0,A
SP1,MMP9,Activation,1.0,A
SP1,MNDA,Activation,1.0,A
SP1,MPG,Activation,1.0,A
SP1,MPO,Activation,1.0,A
SP1,MUC2,Activation,1.0,A
SP1,MUC4,Activation,1.0,A
SP1,MUC5AC,Activation,1.0,A
SP1,MYBL1,Activation,1.0,A
SP1,MYBL2,Activation,1.0,A
SP1,MYC,Activation,1.0,A
SP1,NFKB1,Activation,1.0,A
SP1,NFKB2,Activation,1.0,A
SP1,NKX2-1,Activation,1.0,A
SP1,NOL7,Activation,1.0,A
SP1,NOS3,Activation,1.0,A
SP1,NPY,Activation,1.0,A
SP1,NQO2,Activation,1.0,A
SP1,NR4A1,Activation,0.5,B
SP1,ODC1,Activation,1.0,A
SP1,OPRM1,Activation,1.0,A
SP1,OXTR,Activation,1.0,A
SP1,PADI1,Activation,1.0,A
SP1,PADI3,Activation,1.0,A
SP1,PAX6,Activation,1.0,A
SP1,PCK1,Activation,1.0,A
SP1,PDE6A,Activation,1.0,A
SP1,PDGFB,Activation,1.0,A
SP1,PDGFC,Activation,1.0,A
SP1,PDHA1,Activation,1.0,A
SP1,PGR,Activation,1.0,A
SP1,PLAT,Activation,1.0,A
SP1,PLAU,Activation,1.0,A
SP1,PLAUR,Activation,1.0,A
SP1,PNOC,Activation,1.0,A
SP1,PPL,Activation,1.0,A
SP1,PRKCE,Repression,-1.0,A
SP1,PRSS50,Activation,1.0,A
SP1,PSEN1,Activation,1.0,A
SP1,PTGIR,Activation,1.0,A
SP1,PTGS2,Activation,1.0,A
SP1,PTHLH,Activation,1.0,A
SP1,PTK6,Activation,1.0,A
SP1,PTN,Activation,1.0,A
SP1,PTTG1,Activation,1.0,A
SP1,RARA,Activation,1.0,A
SP1,RELA,Activation,1.0,A
SP1,RORA,Activation,1.0,A
SP1,RPS3A,Activation,1.0,A
SP1,SCT,Activation,1.0,A
SP1,SCTR,Activation,1.0,A
SP1,SERPINE1,Activation,1.0,A
SP1,SIGIRR,Activation,1.0,A
SP1,SKP2,Activation,1.0,A
SP1,SLC19A1,Activation,1.0,A
SP1,SLC19A3,Activation,1.0,A
SP1,SLC3A2,Activation,0.5,B
SP1,SLC7A5,Activation,0.5,B
SP1,SLC9A2,Activation,1.0,A
SP1,SMPD1,Activation,1.0,A
SP1,SOCS1,Activation,1.0,A
SP1,SOD1,Activation,1.0,A
SP1,SOD2,Activation,1.0,A
SP1,SP3,Activation,1.0,A
SP1,SPN,Activation,1.0,A
SP1,SPP1,Activation,1.0,A
SP1,SPRY2,Activation,1.0,A
SP1,SQSTM1,Activation,0.5,B
SP1,SRC,Activation,1.0,A
SP1,SREBF1,Activation,1.0,A
SP1,ST6GAL1,Activation,0.5,B
SP1,STAR,Activation,1.0,A
SP1,STARD3,Activation,1.0,A
SP1,STK11,Activation,1.0,A
SP1,TAF7,Activation,1.0,A
SP1,TBXA2R,Activation,1.0,A
SP1,TCN2,Activation,1.0,A
SP1,TERT,Activation,1.0,A
SP1,TFPI2,Activation,1.0,A
SP1,TGFA,Activation,1.0,A
SP1,TGFB1,Activation,1.0,A
SP1,TGFBR2,Activation,1.0,A
SP1,TGM4,Activation,1.0,A
SP1,THBD,Activation,1.0,A
SP1,TIMP1,Activation,1.0,A
SP1,TIMP2,Activation,1.0,A
SP1,TINF2,Activation,1.0,A
SP1,TMPO,Activation,1.0,A
SP1,TNF,Activation,1.0,A
SP1,TNFRSF10B,Activation,1.0,A
SP1,TNFSF10,Activation,1.0,A
SP1,TNFSF14,Activation,1.0,A
SP1,TPMT,Activation,1.0,A
SP1,TYMS,Activation,1.0,A
SP1,UBC,Activation,1.0,A
SP1,UGDH,Activation,1.0,A
SP1,UGT1A4,Activation,1.0,A
SP1,UTRN,Activation,1.0,A
SP1,VAMP2,Activation,1.0,A
SP1,VDR,Activation,1.0,A
SP1,VEGFA,Activation,1.0,A
SP1,VIM,Activation,1.0,A
SP1,WT1,Activation,1.0,A
SP1,XIAP,Activation,1.0,A
SP1,YY1,Activation,1.0,A
SP100,ETS1,Repression,-1.0,A
SP2,DNMT3B,Activation,1.0,A
SP2,MMP9,Repression,-1.0,A
SP3,ABCA1,Repression,-1.0,A
SP3,AGTR1,Activation,1.0,A
SP3,ALPL,Activation,1.0,A
SP3,BPI,Activation,1.0,A
SP3,BTK,Activation,1.0,A
SP3,CA9,Activation,1.0,A
SP3,CCND1,Activation,1.0,A
SP3,CD14,Activation,1.0,A
SP3,CD2AP,Activation,1.0,A
SP3,CD83,Activation,1.0,A
SP3,ADGRE5,Activation,1.0,A
SP3,CDKN1A,Activation,1.0,A
SP3,CDKN2A,Activation,1.0,A
SP3,CDKN2B,Activation,1.0,A
SP3,CHRNB4,Activation,1.0,A
SP3,COL1A1,Activation,1.0,A
SP3,COL2A1,Repression,-1.0,A
SP3,CTSB,Activation,1.0,A
SP3,CTSL,Activation,1.0,A
SP3,CYP17A1,Activation,1.0,A
SP3,CYP27A1,Activation,1.0,A
SP3,CYP2F1,Activation,1.0,A
SP3,CYP3A5,Activation,1.0,A
SP3,CYP3A7,Activation,1.0,A
SP3,DNASE2,Activation,1.0,A
SP3,EAPP,Repression,-1.0,A
SP3,ETF1,Repression,-1.0,A
SP3,F2R,Activation,1.0,A
SP3,HMGA2,Activation,1.0,A
SP3,HOXB7,Activation,1.0,A
SP3,HSD17B2,Activation,1.0,A
SP3,IGFBP1,Activation,1.0,A
SP3,IGFBP3,Activation,1.0,A
SP3,ITGA2,Activation,1.0,A
SP3,ITGAD,Activation,1.0,A
SP3,ITGAV,Activation,1.0,A
SP3,KDR,Activation,1.0,A
SP3,KLK3,Activation,1.0,A
SP3,LCAT,Activation,1.0,A
SP3,CNMD,Activation,1.0,A
SP3,LTC4S,Activation,1.0,A
SP3,MAOB,Repression,-1.0,A
SP3,MMP2,Activation,1.0,A
SP3,MSH6,Activation,1.0,A
SP3,MUC2,Activation,1.0,A
SP3,MYCN,Activation,1.0,A
SP3,NKX2-1,Activation,1.0,A
SP3,NOS3,Activation,1.0,A
SP3,NOX4,Activation,1.0,A
SP3,OPRM1,Activation,1.0,A
SP3,PADI1,Activation,1.0,A
SP3,PADI3,Activation,1.0,A
SP3,PLAT,Activation,1.0,A
SP3,PLAUR,Repression,-1.0,A
SP3,RORA,Activation,1.0,A
SP3,SCT,Activation,1.0,A
SP3,SCTR,Activation,1.0,A
SP3,SLC19A3,Activation,1.0,A
SP3,SLC1A3,Activation,1.0,A
SP3,SLC9A2,Activation,1.0,A
SP3,TCN2,Activation,1.0,A
SP3,TFF1,Activation,1.0,A
SP3,TGM4,Activation,1.0,A
SP3,TIMP1,Activation,1.0,A
SP3,TIMP2,Activation,1.0,A
SP3,TPMT,Activation,1.0,A
SP3,UBC,Activation,1.0,A
SP3,UTRN,Activation,1.0,A
SP3,VEGFA,Activation,1.0,A
SP4,CCND1,Activation,1.0,A
SP4,ERBB2,Activation,1.0,A
SP4,KDR,Activation,1.0,A
SP4,PDE6B,Activation,1.0,A
SP4,YY1,Activation,1.0,A
SPDEF,AGR2,Activation,1.0,A
SPI1,ACP5,Activation,1.0,A
SPI1,BCL6,Repression,-1.0,A
SPI1,BPI,Activation,1.0,A
SPI1,BTK,Activation,1.0,A
SPI1,CCL5,Activation,1.0,A
SPI1,CD163,Activation,1.0,A
SPI1,CD22,Activation,1.0,A
SPI1,CD40,Activation,1.0,A
SPI1,CD68,Repression,-1.0,A
SPI1,CLEC4G,Activation,1.0,A
SPI1,CSF1,Activation,1.0,A
SPI1,CSF2RA,Activation,1.0,A
SPI1,CSF3R,Activation,1.0,A
SPI1,CTSG,Activation,1.0,A
SPI1,CTSK,Activation,1.0,A
SPI1,CTSS,Activation,1.0,A
SPI1,CXCR1,Activation,1.0,A
SPI1,CYBB,Activation,1.0,A
SPI1,DAPK2,Activation,1.0,A
SPI1,ELANE,Activation,1.0,A
SPI1,ERAP2,Activation,1.0,A
SPI1,FCER1A,Activation,1.0,A
SPI1,FCGR1A,Activation,1.0,A
SPI1,FES,Activation,1.0,A
SPI1,FLI1,Activation,1.0,A
SPI1,GATA1,Repression,-1.0,A
SPI1,HCK,Activation,1.0,A
SPI1,IFIT3,Activation,1.0,A
SPI1,JCHAIN,Activation,1.0,A
SPI1,IL12B,Activation,1.0,A
SPI1,IL1B,Activation,1.0,A
SPI1,IL5,Activation,1.0,A
SPI1,ITGA2B,Activation,1.0,A
SPI1,ITGAM,Activation,1.0,A
SPI1,ITGAX,Activation,1.0,A
SPI1,ITGB2,Activation,1.0,A
SPI1,MACROD1,Repression,-1.0,A
SPI1,MME,Activation,1.0,A
SPI1,MNDA,Activation,1.0,A
SPI1,MSR1,Activation,1.0,A
SPI1,NCF2,Activation,1.0,A
SPI1,P2RY10,Activation,1.0,A
SPI1,PARG,Repression,-1.0,A
SPI1,PRTN3,Activation,1.0,A
SPI1,PTGIR,Activation,1.0,A
SPI1,RNASE2,Activation,1.0,A
SPI1,SCARB1,Activation,1.0,A
SPI1,SCARB2,Activation,1.0,A
SPI1,STAT3,Activation,1.0,A
SPI1,TLR4,Activation,1.0,A
SPI1,TNF,Activation,1.0,A
SPI1,WAS,Activation,1.0,A
SPI1,ZNF300,Activation,1.0,A
SPIB,CD40,Activation,1.0,A
SPIB,IRF7,Repression,-1.0,A
SREBF1,ACACB,Activation,1.0,A
SREBF1,ACLY,Activation,1.0,A
SREBF1,CETP,Activation,1.0,A
SREBF1,CIC,Activation,0.5,B
SREBF1,FASN,Activation,1.0,A
SREBF1,FDFT1,Activation,1.0,A
SREBF1,FDPS,Activation,1.0,A
SREBF1,HK2,Activation,1.0,A
SREBF1,HMOX1,Activation,1.0,A
SREBF1,IRS2,Repression,-1.0,A
SREBF1,LDLR,Activation,1.0,A
SREBF1,LRP1,Repression,-1.0,A
SREBF1,NR0B2,Activation,1.0,A
SREBF1,SCD,Activation,1.0,A
SREBF1,SCD5,Activation,1.0,A
SREBF2,ABCA1,Repression,-1.0,A
SREBF2,ACOT7,Activation,1.0,A
SREBF2,FDFT1,Activation,1.0,A
SREBF2,FDPS,Activation,0.5,B
SREBF2,HMGCR,Activation,1.0,A
SREBF2,LDLR,Activation,1.0,A
SREBF2,LRP1,Repression,-1.0,A
