tf,target,mode,weight,confidence
PPARG,POU2F1,Activation,1.0,A
PPARG,CPT1B,Activation,1.0,A
PPARG,CD83,Activation,1.0,A
PPARG,APOBR,Repression,-1.0,A
PPARG,APOB,Repression,-1.0,A
PPARD,LPL,Activation,1.0,A
PPARA,TUBA1B,Repression,-1.0,A
PPARA,APOBR,Repression,-1.0,A
PPARA,APOB,Activation,1.0,A
POU5F1,ID2,Repression,-1.0,A
POU3F2,GNRH1,Activation,1.0,A
PPARA,MMP9,Repression,-1.0,A
POU3F1,GNRH1,Activation,1.0,A
POU2F2,SPP1,Activation,1.0,A
POU2F2,SPI1,Activation,1.0,A
POU2F2,IL5,Activation,1.0,A
POU2F1,TXNRD1,Activation,1.0,A
POU2F1,SNAPC1,Activation,1.0,A
NFKB2,SND1,Activation,1.0,A
RELA,TNFRSF10A,Repression,-1.0,A
RELA,TRIB3,Repression,-1.0,A
SP1,IL2RB,Activation,1.0,A
SP1,GH2,Activation,1.0,A
SP1,CYP7A1,Activation,1.0,A
SP1,COL18A1,Activation,1.0,A
SP1,CD83,Activation,1.0,A
SP1,CD163,Activation,1.0,A
SP1,AREG,Activation,1.0,A
SP1,ADRA2B,Activation,1.0,A
SP1,ADRA1A,Activation,1.0,A
SP1,HCN2,Activation,1.0,A
SP1,ADH6,Activation,1.0,A
SP1,ADAM10,Activation,1.0,A
SP1,ACAN,Activation,1.0,A
SOX9,PRAME,Repression,-1.0,A
SOX6,TP53,Activation,1.0,A
SOX4,HDAC8,Activation,1.0,A
SOX2,RHO,Repression,-1.0,A
SOX2,ISL1,Repression,-1.0,A
SOX10,COL11A2,Activation,1.0,A
SP1,AGT,Activation,1.0,A
SPI1,CD22,Activation,1.0,A
SP1,HDAC4,Activation,1.0,A
SP1,HLA-G,Activation,1.0,A
SP1,HOXB7,Activation,1.0,A
SP1,TGM4,Activation,1.0,A
SP1,TFPI2,Activation,1.0,A
SPI1,MSR1,Activation,1.0,A
SP1,RORA,Activation,1.0,A
SP1,PPL,Activation,1.0,A
SPI1,CSF2RA,Activation,1.0,A
SP1,PDHA1,Activation,1.0,A
SP1,PDE6A,Activation,1.0,A
STAT1,CCL3,Activation,1.0,A
SP1,NFKB2,Activation,1.0,A
SP3,MSH6,Activation,1.0,A
SP1,MPG,Activation,1.0,A
SP1,MNDA,Activation,1.0,A
SP1,MME,Activation,1.0,A
SP1,MCTS1,Activation,1.0,A
SP1,MAT2B,Activation,1.0,A
SP1,KRT5,Activation,1.0,A
SP1,KRT19,Activation,1.0,A
SP1,IMPDH2,Activation,1.0,A
SP1,HTR1A,Activation,1.0,A
SP1,HSD17B1,Activation,1.0,A
SNAI2,JAG1,Activation,1.0,A
SNAI2,CXCR4,Activation,1.0,A
SNAI1,THBS1,Repression,-1.0,A
SNAI1,HBEGF,Activation,1.0,A
RORC,IL17A,Activation,1.0,A
RORA,TUBA1B,Activation,1.0,A
RFX5,HLA-DRB5,Activation,1.0,A
RFX5,HLA-DRB4,Activation,1.0,A
RFX5,HLA-DRB3,Activation,1.0,A
RFX5,HLA-DRA,Activation,1.0,A
RFX5,HLA-DQB1,Activation,1.0,A
RFX5,HLA-DQA2,Activation,1.0,A
RFX5,HLA-DQA1,Activation,1.0,A
RFX5,HLA-DRB1,Activation,1.0,A
RFX5,HLA-DPB1,Activation,1.0,A
RFX5,HLA-DPA1,Activation,1.0,A
RFX5,HLA-DOB,Activation,1.0,A
RFX5,HLA-DOA,Activation,1.0,A
RFX5,HLA-DMB,Activation,1.0,A
RFX5,HLA-DMA,Activation,1.0,A
RFX1,MYC,Repression,-1.0,A
RELB,PIGR,Activation,1.0,A
RELB,CD40,Activation,1.0,A
RELB,CCL21,Activation,1.0,A
RELA,VEGFA,Activation,1.0,A
RORC,IL22,Activation,1.0,A
RELA,TNFRSF10B,Activation,1.0,A
RUNX1,ITGB2,Activation,1.0,A
RUNX1,MECOM,Activation,1.0,A
SMAD4,ZFP36,Activation,1.0,A
SMAD4,EPO,Activation,1.0,A
SMAD4,DACH1,Repression,-1.0,A
SMAD4,COL7A1,Activation,1.0,A
SMAD4,BTRC,Repression,-1.0,A
SMAD4,AHR,Activation,1.0,A
SMAD3,FSTL3,Activation,1.0,A
SMAD3,COL7A1,Activation,1.0,A
SMAD3,AHR,Activation,1.0,A
SMAD1,TNFRSF11B,Activation,1.0,A
SMAD3,ZFP36,Activation,1.0,A
SALL4,ZEB1,Activation,1.0,A
RXRA,CPT1B,Activation,1.0,A
RXRA,ABCC3,Repression,-1.0,A
RUNX3,TCF4,Activation,1.0,A
RUNX3,MMP9,Repression,-1.0,A
RUNX3,ICAM3,Repression,-1.0,A
RUNX3,CFLAR,Repression,-1.0,A
RUNX3,CASP8,Activation,1.0,A
RUNX1,PIK3CD,Activation,1.0,A
RUNX1,NFKB1,Activation,1.0,A
RUNX1,MAD2L1,Repression,-1.0,A
CTCF,SIX5,Activation,1.0,A
CTCF,PTPRG,Activation,1.0,A
CTCF,PBXIP1,Activation,1.0,A
MYC,ADCY9,Activation,1.0,A
MYC,ACYP2,Activation,1.0,A
MYC,ACTG1,Activation,1.0,A
MYC,ACP3,Activation,1.0,A
MYC,ACP5,Activation,1.0,A
MYC,ACOX1,Activation,1.0,A
MYC,ACO2,Activation,1.0,A
MYC,ACADM,Activation,1.0,A
MYBL2,MYB,Activation,1.0,A
MYC,AHSG,Activation,1.0,A
NR3C2,ATP1B1,Repression,-1.0,A
MAF,ITGB7,Activation,1.0,A
SMAD4,BGLAP,Activation,1.0,A
SMAD3,POR,Activation,1.0,A
JUND,NQO2,Activation,1.0,A
JUND,CSTA,Activation,1.0,A
JUND,CLU,Activation,1.0,A
JUND,CD40LG,Activation,1.0,A
JUNB,PTGS2,Activation,1.0,A
JUN,UGT2B15,Activation,1.0,A
MITF,HOXB4,Activation,1.0,A
MYC,ALDH9A1,Repression,-1.0,A
MYC,AMD1,Activation,1.0,A
MYC,AMPD2,Activation,1.0,A
MYC,CCNB1,Activation,1.0,A
MYC,CCKBR,Activation,1.0,A
MYC,CBS,Activation,1.0,A
MYC,CASP9,Activation,1.0,A
MYC,CASP8,Repression,-1.0,A
MYC,ZFP36L1,Repression,-1.0,A
MYC,BRCA2,Activation,1.0,A
MYC,BMP4,Activation,1.0,A
MYC,BLK,Activation,1.0,A
MYC,BCL3,Activation,1.0,A
MYC,AVP,Activation,1.0,A
MYC,ATP6V1G2,Activation,1.0,A
MYC,ATP1A2,Activation,1.0,A
MYC,ASCL2,Activation,1.0,A
MYC,ARSB,Activation,1.0,A
MYC,RHOG,Activation,1.0,A
MYC,ARF4,Activation,1.0,A
MYC,ARF1,Activation,1.0,A
MYC,APP,Activation,1.0,A
MYC,APEX1,Activation,1.0,A
MYC,AMPD3,Activation,1.0,A
JUN,PPARA,Activation,1.0,A
MYC,TNFRSF8,Activation,1.0,A
JUN,NTRK1,Activation,1.0,A
JUN,IL1A,Activation,1.0,A
GATA3,TET2,Activation,1.0,A
GATA3,GCNT4,Activation,1.0,A
GATA3,PDE7B,Activation,1.0,A
GATA3,MYRIP,Activation,1.0,A
GATA3,ATXN10,Activation,1.0,A
GATA3,ZNF507,Activation,1.0,A
GATA3,BLCAP,Activation,1.0,A
GATA3,UST,Activation,1.0,A
GATA3,ARNT2,Activation,1.0,A
GATA3,GALNT10,Activation,1.0,A
GATA3,SLIT2,Activation,1.0,A
GATA3,SVIL,Activation,1.0,A
GATA3,SST,Activation,1.0,A
GATA3,RBMS1,Activation,1.0,A
GATA3,PDE3A,Activation,1.0,A
GATA3,NRCAM,Activation,1.0,A
GATA3,ITPK1,Activation,1.0,A
GATA3,GRM7,Activation,1.0,A
GATA3,EPO,Repression,-1.0,A
GATA3,EPHA7,Activation,1.0,A
GATA3,TLR5,Activation,1.0,A
GATA3,SLC24A3,Activation,1.0,A
GATA3,FNDC3B,Activation,1.0,A
GATA3,ZXDC,Activation,1.0,A
JUN,CSTA,Activation,1.0,A
JUN,NAT1,Activation,1.0,A
IRF1,CYBB,Activation,1.0,A
RBPJ,NFKB1,Activation,1.0,A
IRF8,CYBB,Activation,1.0,A
HNF4G,AKR1C4,Activation,1.0,A
HNF4A,GFER,Repression,-1.0,A
HNF4A,AKR1C4,Activation,1.0,A
CEBPA,HNF4A,Activation,1.0,A
HNF4A,CEBPA,Activation,1.0,A
FOXA1,IFI27,Activation,1.0,A
HNF4A,FABP2,Activation,1.0,A
FOXA1,CEBPA,Activation,1.0,A
NR3C1,RLN1,Activation,1.0,A
NR3C1,ATP1B1,Repression,-1.0,A
GATA6,APOA1,Activation,1.0,A
GATA3,ST8SIA6,Activation,1.0,A
GATA3,BPIFB1,Activation,1.0,A
GATA3,NETO1,Activation,1.0,A
GATA3,FBXO11,Activation,1.0,A
GATA3,SPEF2,Activation,1.0,A
JUN,MMP12,Activation,1.0,A
MYC,CD63,Activation,1.0,A
MYC,CD79B,Activation,1.0,A
MYC,CDC25C,Activation,1.0,A
MYC,MCM7,Activation,1.0,A
MYC,MBD1,Activation,1.0,A
MYC,MAN2A2,Activation,1.0,A
MYC,MAGEA3,Activation,1.0,A
MYC,LTB,Activation,1.0,A
MYC,LTA4H,Activation,1.0,A
MYC,LMX1B,Activation,1.0,A
MYC,LMNA,Activation,1.0,A
MYC,LBR,Activation,1.0,A
MYC,MEIS2,Activation,1.0,A
MYC,STMN1,Activation,1.0,A
MYC,LAIR2,Activation,1.0,A
MYC,LAIR1,Activation,1.0,A
MYC,ISG20,Activation,1.0,A
MYC,IRF3,Activation,1.0,A
MYC,IRF2,Activation,1.0,A
MYC,ITGA6,Repression,-1.0,A
MYC,INSR,Activation,1.0,A
MYC,INSM1,Activation,1.0,A
MYC,IMPA2,Activation,1.0,A
MYC,LAMB2,Activation,1.0,A
MYC,MEN1,Activation,1.0,A
MYC,MET,Activation,1.0,A
MYC,METTL1,Activation,1.0,A
MYC,OCA2,Activation,1.0,A
MYC,NTN3,Activation,1.0,A
MYC,NTHL1,Activation,1.0,A
MYC,NRAS,Activation,1.0,A
MYC,NOTCH4,Activation,1.0,A
MYC,NIT1,Activation,1.0,A
MYC,NID1,Activation,1.0,A
MYC,NFKBIL1,Activation,1.0,A
MYC,NFIL3,Activation,1.0,A
MYC,NEFM,Activation,1.0,A
MYC,NAP1L1,Activation,1.0,A
MYC,MYCL,Activation,1.0,A
MYC,MUC1,Activation,1.0,A
MYC,MTHFR,Activation,1.0,A
MYC,MTHFD1,Activation,1.0,A
MYC,MST1,Repression,-1.0,A
MYC,MSN,Repression,-1.0,A
MYC,MPO,Activation,1.0,A
MYC,MGST1,Activation,1.0,A
MYC,MELTF,Activation,1.0,A
MYC,MFAP1,Activation,1.0,A
MYC,IL13,Activation,1.0,A
MYC,IL11RA,Activation,1.0,A
MYC,HSPE1,Activation,1.0,A
MYC,HSPA8,Activation,1.0,A
MYC,FASN,Activation,1.0,A
MYC,FAH,Activation,1.0,A
MYC,ESD,Activation,1.0,A
MYC,EPHX1,Activation,1.0,A
MYC,EPB42,Activation,1.0,A
MYC,ELK1,Activation,1.0,A
MYC,EIF4EBP2,Activation,1.0,A
MYC,EIF4B,Activation,1.0,A
MYC,EIF4A1,Activation,1.0,A
MYC,EGR3,Activation,1.0,A
MYC,DKC1,Activation,1.0,A
MYC,DDX11,Activation,1.0,A
MYC,ACE,Activation,1.0,A
MYC,DCK,Activation,1.0,A
MYC,CSTB,Activation,1.0,A
MYC,CST5,Activation,1.0,A
MYC,CRAT,Activation,1.0,A
MYC,COL4A1,Activation,1.0,A
MYC,CLCN6,Activation,1.0,A
MYC,CHRNB1,Activation,1.0,A
MYC,CEACAM5,Activation,1.0,A
MYC,FECH,Activation,1.0,A
GATA3,EGFR,Activation,1.0,A
MYC,FGF9,Activation,1.0,A
MYC,FPGS,Activation,1.0,A
MYC,HSD11B2,Activation,1.0,A
MYC,HOXD13,Activation,1.0,A
MYC,HOXD3,Activation,1.0,A
MYC,HNRNPA2B1,Activation,1.0,A
MYC,HNRNPA1,Activation,1.0,A
MYC,HMGN2,Activation,1.0,A
MYC,HMBS,Activation,1.0,A
MYC,MNX1,Activation,1.0,A
MYC,HINT1,Activation,1.0,A
MYC,ICAM1,Activation,1.0,A
MYC,GTF2H2,Repression,-1.0,A
MYC,GSTP1,Activation,1.0,A
MYC,GSK3B,Activation,1.0,A
MYC,CXCL2,Activation,1.0,A
MYC,GPR4,Activation,1.0,A
MYC,GLA,Activation,1.0,A
MYC,GAS8,Activation,1.0,A
MYC,GAPDH,Activation,1.0,A
MYC,GALT,Activation,1.0,A
MYC,FUT1,Activation,1.0,A
MYC,FXN,Activation,1.0,A
MYC,FGFR4,Activation,1.0,A
GATA3,EDN1,Activation,1.0,A
GATA3,ABCC2,Activation,1.0,A
GATA3,SEPTIN7,Activation,1.0,A
ATF3,CCL5,Activation,1.0,A
ATF1,UGT8,Activation,1.0,A
ATF1,BCL2,Activation,1.0,A
ASCL1,PCSK6,Repression,-1.0,A
ARNT,UGT1A6,Activation,1.0,A
AR,SORD,Activation,1.0,A
AR,PRKCD,Activation,1.0,A
AR,CRISP1,Activation,1.0,A
AHR,FOS,Activation,1.0,A
CEBPA,ALOX5AP,Activation,1.0,A
SPI1,TFEC,Activation,1.0,A
TFAP2A,PVR,Activation,1.0,A
USF2,APOA2,Activation,1.0,A
USF1,APOA2,Activation,1.0,A
EGR1,SOD1,Activation,1.0,A
SPI1,CXCR1,Activation,1.0,A
ETS1,FOXD1,Activation,1.0,A
E2F4,CDC25A,Activation,1.0,A
RELA,CCR5,Activation,1.0,A
PAX1,PDGFRA,Activation,1.0,A
TP53,SESN1,Activation,1.0,A
CEBPA,F9,Activation,1.0,A
CEBPA,GAPDH,Activation,1.0,A
CEBPA,IGF2,Activation,1.0,A
E2F1,SAFB,Activation,1.0,A
GABPA,TOMM70,Activation,1.0,A
E2F1,MAP3K5,Activation,1.0,A
E2F1,MEIS1,Activation,1.0,A
E2F1,EYA2,Activation,1.0,A
E2F1,DCC,Activation,1.0,A
E2F1,BMP4,Activation,1.0,A
CREB1,UXT,Activation,1.0,A
CREB1,UGT8,Activation,1.0,A
CREB1,PCSK1,Activation,1.0,A
CEBPD,GAPDH,Activation,1.0,A
CEBPD,ALOX5AP,Activation,1.0,A
CEBPB,S100A9,Activation,1.0,A
CEBPB,GFER,Repression,-1.0,A
CEBPB,CSH2,Activation,1.0,A
CEBPB,BCL2L1,Activation,1.0,A
CEBPB,FASLG,Activation,1.0,A
CEBPA,SMYD2,Activation,1.0,A
E2F1,H2BC11,Activation,1.0,A
CEBPA,THOC1,Activation,1.0,A
CEBPA,STAR,Activation,1.0,A
NFATC1,EGR3,Activation,1.0,A
TAL1,ALDH1A2,Activation,1.0,A
NFATC2,EGR3,Activation,1.0,A
ESR1,MYB,Activation,1.0,A
SP3,LCAT,Activation,1.0,A
SP1,LCAT,Activation,1.0,A
USF1,SF1,Activation,1.0,A
THRB,CGA,Repression,-1.0,A
E2F4,CCND1,Activation,1.0,A
HOXC11,LCT,Activation,1.0,A
SPI1,ICAM1,Activation,1.0,A
ETS2,ICAM1,Activation,1.0,A
RELA,WT1,Activation,1.0,A
NFKB1,WT1,Activation,1.0,A
HLF,DBP,Activation,1.0,A
HIF1A,AQP1,Activation,1.0,A
VDR,HOXA10,Activation,1.0,A
USF1,APEX1,Activation,1.0,A
SP3,F2R,Activation,1.0,A
SPI1,RNASE2,Activation,1.0,A
IRF1,IL15,Activation,1.0,A
CEBPB,ADM,Activation,1.0,A
ETS2,CHRNE,Activation,1.0,A
TFAP2A,MIP,Activation,1.0,A
SP1,MIP,Activation,1.0,A
SP1,TCN2,Activation,1.0,A
E2F1,H4C6,Activation,1.0,A
SP3,TCN2,Activation,1.0,A
EGR1,BCL2,Repression,-1.0,A
MYC,RCC1,Activation,1.0,A
HNF4A,AFP,Activation,1.0,A
MYB,ANPEP,Activation,1.0,A
ETS1,ANPEP,Activation,1.0,A
SP1,TPMT,Activation,1.0,A
ETS1,TRB,Repression,-1.0,A
ETS1,TNF,Activation,1.0,A
TP53,WRN,Repression,-1.0,A
CREB1,CD4,Activation,1.0,A
ATF2,APOC3,Activation,1.0,A
YY1,CTCF,Activation,1.0,A
SREBF1,FDFT1,Activation,1.0,A
HIF1A,ALDOA,Activation,1.0,A
JUN,IL5RA,Activation,1.0,A
CREB1,IL5RA,Activation,1.0,A
STAT1,IDO1,Activation,1.0,A
STAT1,A2M,Activation,1.0,A
CEBPA,S100A9,Activation,1.0,A
SP1,F7,Activation,1.0,A
USF1,TRIM25,Activation,1.0,A
LHX3,PRL,Activation,1.0,A
USF1,GCK,Activation,1.0,A
MYC,PDHA1,Activation,1.0,A
E2F1,SMARCA5,Activation,1.0,A
E2F1,CBX5,Activation,1.0,A
ETS1,JAK3,Activation,1.0,A
ETS1,EGR1,Activation,1.0,A
ESR1,NOTCH2NLA,Activation,1.0,A
ESR1,NBPF15,Activation,1.0,A
ESR1,NBPF4,Activation,1.0,A
ESR1,ARID5B,Activation,1.0,A
ESR1,NBPF1,Activation,1.0,A
ESR1,POFUT1,Activation,1.0,A
ESR1,NID2,Activation,1.0,A
ETS1,VWF,Activation,1.0,A
ESR1,SEC61B,Activation,1.0,A
ESR1,CCT6B,Activation,1.0,A
ESR1,TRIM16,Activation,1.0,A
ESR1,SPATA2,Activation,1.0,A
ESR1,TYMS,Activation,1.0,A
ESR1,TRH,Activation,1.0,A
ESR1,SPARC,Activation,1.0,A
ESR1,POR,Activation,1.0,A
ESR1,NOTCH2,Activation,1.0,A
ESR1,MB,Activation,1.0,A
ESR1,NEK6,Activation,1.0,A
ETS2,JAK3,Activation,1.0,A
ETV4,AGTR1,Activation,1.0,A
FOS,NAT1,Activation,1.0,A
GATA3,CD8B,Activation,1.0,A
GATA3,CD8A,Activation,1.0,A
GATA3,ATP2B1,Activation,1.0,A
GATA3,RHOH,Activation,1.0,A
GATA3,APBA1,Activation,1.0,A
GATA2,WT1,Activation,1.0,A
GATA2,MYC,Activation,1.0,A
GATA2,CYBB,Repression,-1.0,A
GATA3,CD40LG,Activation,1.0,A
GATA1,NFE2,Activation,1.0,A
GATA1,CYBB,Activation,1.0,A
FOSL2,UGT2B15,Activation,1.0,A
FOSL2,PLAUR,Activation,1.0,A
FOSL2,IVL,Activation,1.0,A
FOSL2,CLU,Activation,1.0,A
FOS,LOXL4,Activation,1.0,A
NR5A2,CYP11B1,Activation,1.0,A
FOS,MAF,Activation,1.0,A
FOS,IL1A,Activation,1.0,A
FOS,CSTA,Activation,1.0,A
FOS,CD40LG,Activation,1.0,A
ESR1,LGALS8,Activation,1.0,A
ESR1,GSN,Activation,1.0,A
ESR1,FBLN2,Activation,1.0,A
ESR1,EDN3,Activation,1.0,A
E2F4,H3C3,Activation,1.0,A
E2F4,TYMS,Activation,1.0,A
E2F4,TTK,Repression,-1.0,A
E2F4,RRM1,Activation,1.0,A
E2F4,RPA3,Activation,1.0,A
E2F4,RECQL,Activation,1.0,A
E2F4,RBBP5,Activation,1.0,A
E2F4,PCNA,Activation,1.0,A
E2F4,NASP,Activation,1.0,A
E2F4,MTHFD1,Activation,1.0,A
E2F4,MFAP1,Activation,1.0,A
E2F4,MAP3K5,Activation,1.0,A
E2F4,EPAS1,Activation,1.0,A
E2F4,DHPS,Activation,1.0,A
E2F4,DDX11,Activation,1.0,A
E2F4,CDC25C,Activation,1.0,A
E2F4,CDC6,Activation,1.0,A
E2F3,MAP3K5,Activation,1.0,A
E2F4,CYP27B1,Activation,1.0,A
E2F2,MAP3K5,Activation,1.0,A
E2F1,CDCA4,Activation,1.0,A
E2F4,BORA,Activation,1.0,A
E2F1,DGKI,Activation,1.0,A
E2F4,UXT,Activation,1.0,A
E2F4,YBX3,Activation,1.0,A
ESR1,CLDN4,Activation,1.0,A
ESR1,CEACAM3,Activation,1.0,A
ESR1,CD86,Activation,1.0,A
ESR1,CAPN2,Activation,1.0,A
ESR1,BCL9,Activation,1.0,A
FOXO1,PCK2,Activation,1.0,A
ERG,NOS3,Activation,1.0,A
E2F4,WDR76,Activation,1.0,A
E2F4,CENPO,Activation,1.0,A
E2F4,PRR11,Activation,1.0,A
E2F4,CDCA4,Activation,1.0,A
ETS1,MYB,Activation,1.0,A
E2F4,NUSAP1,Activation,1.0,A
E2F4,DROSHA,Activation,1.0,A
ELK1,PTPRZ1,Activation,1.0,A
E2F4,ANAPC15,Activation,1.0,A
E2F4,CBX5,Activation,1.0,A
E2F4,UBE2C,Activation,1.0,A
E2F4,PGRMC1,Activation,1.0,A
E2F4,DLEU1,Activation,1.0,A
E2F4,H2BC11,Activation,1.0,A
E2F4,SMARCA5,Activation,1.0,A
MYC,PER1,Activation,1.0,A
MYC,PEX14,Activation,1.0,A
MYC,PHB1,Activation,1.0,A
TFAP2A,SERPINE1,Activation,1.0,A
TFAP2A,NME3,Activation,1.0,A
TFAP2A,CSH1,Activation,1.0,A
TEAD1,MSLN,Activation,1.0,A
ZEB1,SPRR1B,Activation,1.0,A
ZEB1,LAMC2,Repression,-1.0,A
TCF7L2,GLCE,Activation,1.0,A
TCF7L2,MYC,Activation,1.0,A
HNF1A,SLC22A10,Activation,1.0,A
TFAP2A,SMPD1,Activation,1.0,A
HNF1A,CYP3A4,Activation,1.0,A
TBP,FN1,Activation,1.0,A
TBP,APP,Activation,1.0,A
TAL1,SSH2,Activation,1.0,A
TCF3,CR2,Activation,1.0,A
TAL1,CDH23,Activation,1.0,A
TAL1,NBAS,Activation,1.0,A
TAL1,PLEKHO1,Activation,1.0,A
TAL1,CHST11,Activation,1.0,A
TAL1,USP34,Activation,1.0,A
ZEB1,ITGB4,Repression,-1.0,A
NR2F1,APOC3,Repression,-1.0,A
NR2F2,PPARA,Repression,-1.0,A
TP53,GPX1,Activation,1.0,A
VDR,IL10,Repression,-1.0,A
USF2,SF1,Activation,1.0,A
USF2,TGFB2,Activation,1.0,A
USF2,TCN2,Activation,1.0,A
USF2,P4HA1,Activation,1.0,A
USF2,CYP1A2,Activation,1.0,A
YY1,FDPS,Repression,-1.0,A
USF2,CEACAM1,Activation,1.0,A
USF1,SERBP1,Activation,1.0,A
USF1,TGFB2,Activation,1.0,A
USF1,TCN2,Activation,1.0,A
USF1,OGN,Activation,1.0,A
USF1,CYP3A4,Activation,1.0,A
USF1,CYP1A2,Activation,1.0,A
TP53,MRPL27,Activation,1.0,A
USF1,P4HA1,Activation,1.0,A
TP53,HNRNPUL1,Activation,1.0,A
TP53,ASCC3,Activation,1.0,A
TP53,TCEAL1,Activation,1.0,A
TP53,CCNK,Activation,1.0,A
NKX2-1,SFTPA1,Activation,1.0,A
TAL1,PPP3CA,Activation,1.0,A
TAL1,BRF1,Activation,1.0,A
STAT6,CCL17,Activation,1.0,A
STAT3,ESR1,Activation,1.0,A
SP1,F10,Activation,1.0,A
SP1,CYP3A5,Activation,1.0,A
SP1,COL7A1,Activation,1.0,A
SP1,CD19,Activation,1.0,A
SP1,CD9,Activation,1.0,A
SP1,C1QBP,Activation,1.0,A
SP1,ADRB3,Activation,1.0,A
SKI,SMAD7,Activation,1.0,A
SATB1,CD8B,Activation,1.0,A
RXRA,NOL7,Activation,1.0,A
TAL1,C3AR1,Activation,1.0,A
RXRA,HNF1A,Activation,1.0,A
RXRA,HSD17B2,Activation,1.0,A
SP1,HSD3B1,Activation,1.0,A
RXRA,CYP3A4,Activation,1.0,A
RXRA,CXCR5,Activation,1.0,A
RFX1,COL1A2,Activation,1.0,A
RELA,CXCL5,Activation,1.0,A
RELA,PTX3,Activation,1.0,A
RELA,PIGR,Activation,1.0,A
RELA,MAT2A,Activation,1.0,A
SP1,GFER,Activation,1.0,A
ZNF143,ESCO2,Activation,1.0,A
SP1,HPR,Activation,1.0,A
SP1,LTC4S,Activation,1.0,A
STAT1,NR1H4,Repression,-1.0,A
STAT1,TRIM25,Activation,1.0,A
STAT3,KLF11,Activation,1.0,A
SREBF2,MTTP,Repression,-1.0,A
SPI1,LSP1,Activation,1.0,A
SPI1,NR3C1,Activation,1.0,A
SP3,TPMT,Activation,1.0,A
SP3,NKX2-1,Activation,1.0,A
SP3,TIMP1,Activation,1.0,A
SP3,SCTR,Activation,1.0,A
SP3,ITGA2,Activation,1.0,A
SP3,LTC4S,Activation,1.0,A
SP1,NOL7,Activation,1.0,A
SP1,H4C6,Activation,1.0,A
SP1,THBD,Activation,1.0,A
SP1,SMPD1,Activation,1.0,A
SP1,SLC19A1,Activation,1.0,A
SP1,SKP2,Activation,1.0,A
SP1,PTK6,Activation,1.0,A
SP1,PTGIR,Activation,1.0,A
SP1,FURIN,Activation,1.0,A
SP1,IGFBP1,Activation,1.0,A
RELA,IRF7,Activation,1.0,A
ZNF202,ABCA1,Repression,-1.0,A
CEBPZ,COL11A1,Repression,-1.0,A
CEBPE,CTSG,Activation,1.0,A
CEBPD,POU5F1,Activation,1.0,A
CEBPD,GADD45G,Activation,1.0,A
CEBPB,SLC10A1,Activation,1.0,A
CEBPB,IL24,Activation,1.0,A
CEBPB,GADD45G,Activation,1.0,A
CEBPB,FURIN,Activation,1.0,A
CEBPB,F8,Activation,1.0,A
CEBPB,CSRP1,Activation,1.0,A
CEBPE,GATA1,Repression,-1.0,A
CEBPB,CSF3R,Activation,1.0,A
CEBPA,STAT3,Activation,1.0,A
CEBPA,SLC10A1,Activation,1.0,A
CEBPA,SERPINC1,Activation,1.0,A
CEBPA,SAA1,Activation,1.0,A
CEBPA,PCK2,Activation,1.0,A
CEBPA,MSR1,Activation,1.0,A
CEBPA,MAD1L1,Activation,1.0,A
CEBPA,IL5,Activation,1.0,A
CEBPA,IL3,Activation,1.0,A
CEBPA,VLDLR,Activation,1.0,A
CEBPE,MYC,Repression,-1.0,A
CREB1,ADRA1A,Activation,1.0,A
CREB1,BDKRB1,Activation,1.0,A
CTCF,ETNK2,Activation,1.0,A
CTCF,DMPK,Activation,1.0,A
CTCF,CCND1,Activation,1.0,A
CTCF,BBC3,Activation,1.0,A
CTCF,ASAP2,Activation,1.0,A
CREM,DUSP1,Repression,-1.0,A
CREB3L1,SLC1A4,Repression,-1.0,A
CREB1,SLC20A1,Activation,1.0,A
CREB1,RRM2B,Activation,1.0,A
CREB1,POLD2,Activation,1.0,A
CREB1,SLC19A1,Activation,1.0,A
CREB1,ODC1,Activation,1.0,A
CREB1,NTS,Activation,1.0,A
CREB1,MSMB,Activation,1.0,A
CREB1,HPGD,Activation,1.0,A
CREB1,HLA-DQB1,Activation,1.0,A
CREB1,ERBB2,Activation,1.0,A
CREB1,CYP17A1,Activation,1.0,A
CREB1,CYP11B1,Activation,1.0,A
CREB1,CXCR4,Activation,1.0,A
CREB1,CCL5,Activation,1.0,A
CEBPA,IL10,Activation,1.0,A
CEBPA,IGF1,Activation,1.0,A
CEBPA,ID1,Activation,1.0,A
CEBPA,ICAM1,Activation,1.0,A
ATF1,LDHA,Activation,1.0,A
ATF1,FLT1,Activation,1.0,A
ATF1,ERBB2,Activation,1.0,A
ATF1,CYP11B2,Activation,1.0,A
ATF1,CYP11B1,Activation,1.0,A
ATF1,CCNA1,Repression,-1.0,A
FOS,ARNT,Activation,1.0,A
ARNT,BHLHE40,Activation,1.0,A
AR,TRPS1,Activation,1.0,A
AR,PNRC1,Activation,1.0,A
AR,PIGR,Activation,1.0,A
AR,NDRG1,Activation,1.0,A
AR,KLF5,Activation,1.0,A
AR,FOXA1,Activation,1.0,A
AR,CDH2,Activation,1.0,A
TCFL5,CD2,Repression,-1.0,A
NFAT5,S100A4,Activation,1.0,A
MXD4,ODC1,Activation,1.0,A
CEBPZ,SOX9,Activation,1.0,A
CEBPZ,MLH1,Repression,-1.0,A
TP63,PPARA,Activation,1.0,A
ATF1,MAP1LC3B,Activation,1.0,A
KLF11,PDX1,Activation,1.0,A
