dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
NYGC_multimodal_PBMC,all,trrust,formal_abs,pearson,8,2548,2548,0.5,0.5317926424887067,0.5292822059655583,1.1058823529411765,0.035338014364242554,0.030339542776346207,0.004998471587896347,0.06358528497741323
NYGC_multimodal_PBMC,all,trrust,formal_abs,spearman,8,2548,2548,0.5,0.5242492495730329,0.5232187512864047,1.0588235294117647,0.055292803794145584,0.05088397487998009,0.004408828914165497,0.048498499146065965
NYGC_multimodal_PBMC,all,trrust,formal_abs,mutual_information,8,2548,2548,0.5,0.5062097369439262,0.5100394408313661,1.0666666666666667,0.01463366486132145,0.014759110286831856,-0.0001254454255104065,0.012419473887852472
NYGC_multimodal_PBMC,all,trrust,formal_abs,coexpression_probability,8,2548,2548,0.5,0.5024127027939542,0.5022408807580119,0.996078431372549,0.0750228725373745,0.075554508715868,-0.0005316361784934998,0.004825405587908449
NYGC_multimodal_PBMC,all,trrust,formal_abs,codetection_odds_ratio,8,2548,2548,0.5,0.505904914495686,0.5146646726381063,1.0980392156862746,1.5739732384681702,1.5466091632843018,0.027364075183868408,0.011809828991371951
NYGC_multimodal_PBMC,all,trrust,formal_abs,pearson,9,2548,2548,0.5,0.5293375048364957,0.5284332056900665,1.1215686274509804,0.035338014364242554,0.03170271962881088,0.003635294735431671,0.05867500967299133
NYGC_multimodal_PBMC,all,trrust,formal_abs,spearman,9,2548,2548,0.5,0.5224657532980588,0.5230749625241422,1.0745098039215686,0.055292803794145584,0.051099399104714394,0.0041934046894311905,0.044931506596117554
NYGC_multimodal_PBMC,all,trrust,formal_abs,mutual_information,9,2548,2548,0.5,0.5064286114759875,0.5117784231674931,1.0823529411764705,0.01463366486132145,0.014461960643529892,0.0001717042177915573,0.012857222951975222
NYGC_multimodal_PBMC,all,trrust,formal_abs,coexpression_probability,9,2548,2548,0.5,0.5035240185918589,0.5027562720481167,1.0196078431372548,0.0750228725373745,0.07552359998226166,-0.0005007274448871613,0.007048037183717826
NYGC_multimodal_PBMC,all,trrust,formal_abs,codetection_odds_ratio,9,2548,2548,0.5,0.5113986498475734,0.5173492876271936,1.0666666666666667,1.5739732384681702,1.5457389950752258,0.028234243392944336,0.022797299695146656
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,pearson,0,5061,5061,0.5,0.5273501066088757,0.5194755579778141,1.0414201183431953,0.04161298647522926,0.035845592617988586,0.005767393857240677,0.054700213217751426
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,spearman,0,5061,5061,0.5,0.5242783936000552,0.5175496422497067,1.0374753451676528,0.06056763976812363,0.05448347330093384,0.006084166467189789,0.048556787200110474
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,mutual_information,0,5061,5061,0.5,0.51201090618579,0.5070215124239326,1.0414201183431953,0.01663079671561718,0.015763700008392334,0.0008670967072248459,0.024021812371580076
NYGC_multimodal_PBMC,all,dorothea_ab,formal_abs,coexpression_probability,0,5061,5061,0.5,0.5066652947457342,0.5030238655090982,0.9783037475345168,0.07770579308271408,0.0770072415471077,0.0006985515356063843,0.01333058949146837
