source_group,dataset,condition,edge_set,repeat,metric,top_level,requested_top_n,actual_top_n,complete_threshold,total_pairs_ranked,positive_pairs_in_evaluation,negative_pairs_in_evaluation,curated_positive_in_top,curated_positive_fraction,balanced_random_baseline,delta_vs_0_5
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,spearman,top_100,100,100,True,336,168,168,49,0.49,0.5,-0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,spearman,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,spearman,top_5pct,5pct,17,True,336,168,168,11,0.6470588235294118,0.5,0.1470588235294118
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,mutual_information,top_100,100,100,True,336,168,168,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,mutual_information,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,mutual_information,top_5pct,5pct,17,True,336,168,168,11,0.6470588235294118,0.5,0.1470588235294118
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,coexpression_probability,top_100,100,100,True,336,168,168,50,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,coexpression_probability,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,coexpression_probability,top_5pct,5pct,17,True,336,168,168,9,0.5294117647058824,0.5,0.0294117647058823
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,codetection_odds_ratio,top_100,100,100,True,336,168,168,50,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,codetection_odds_ratio,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,5,codetection_odds_ratio,top_5pct,5pct,17,True,336,168,168,10,0.5882352941176471,0.5,0.088235294117647
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,pearson,top_100,100,100,True,336,168,168,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,pearson,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,pearson,top_5pct,5pct,17,True,336,168,168,11,0.6470588235294118,0.5,0.1470588235294118
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,spearman,top_100,100,100,True,336,168,168,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,spearman,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,spearman,top_5pct,5pct,17,True,336,168,168,13,0.7647058823529411,0.5,0.2647058823529411
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,mutual_information,top_100,100,100,True,336,168,168,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,mutual_information,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,mutual_information,top_5pct,5pct,17,True,336,168,168,12,0.7058823529411765,0.5,0.2058823529411765
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,coexpression_probability,top_100,100,100,True,336,168,168,49,0.49,0.5,-0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,coexpression_probability,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,coexpression_probability,top_5pct,5pct,17,True,336,168,168,8,0.4705882352941176,0.5,-0.0294117647058823
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,codetection_odds_ratio,top_100,100,100,True,336,168,168,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,codetection_odds_ratio,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,6,codetection_odds_ratio,top_5pct,5pct,17,True,336,168,168,13,0.7647058823529411,0.5,0.2647058823529411
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,pearson,top_100,100,100,True,336,168,168,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,pearson,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,pearson,top_5pct,5pct,17,True,336,168,168,11,0.6470588235294118,0.5,0.1470588235294118
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,spearman,top_100,100,100,True,336,168,168,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,spearman,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,spearman,top_5pct,5pct,17,True,336,168,168,11,0.6470588235294118,0.5,0.1470588235294118
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,mutual_information,top_100,100,100,True,336,168,168,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,mutual_information,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,mutual_information,top_5pct,5pct,17,True,336,168,168,10,0.5882352941176471,0.5,0.088235294117647
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,coexpression_probability,top_100,100,100,True,336,168,168,48,0.48,0.5,-0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,coexpression_probability,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,coexpression_probability,top_5pct,5pct,17,True,336,168,168,9,0.5294117647058824,0.5,0.0294117647058823
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,codetection_odds_ratio,top_100,100,100,True,336,168,168,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,codetection_odds_ratio,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,7,codetection_odds_ratio,top_5pct,5pct,17,True,336,168,168,10,0.5882352941176471,0.5,0.088235294117647
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,pearson,top_100,100,100,True,336,168,168,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,pearson,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,pearson,top_5pct,5pct,17,True,336,168,168,11,0.6470588235294118,0.5,0.1470588235294118
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,spearman,top_100,100,100,True,336,168,168,54,0.54,0.5,0.04
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,spearman,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,spearman,top_5pct,5pct,17,True,336,168,168,13,0.7647058823529411,0.5,0.2647058823529411
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,mutual_information,top_100,100,100,True,336,168,168,53,0.53,0.5,0.03
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,mutual_information,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,mutual_information,top_5pct,5pct,17,True,336,168,168,12,0.7058823529411765,0.5,0.2058823529411765
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,coexpression_probability,top_100,100,100,True,336,168,168,50,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,coexpression_probability,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,coexpression_probability,top_5pct,5pct,17,True,336,168,168,8,0.4705882352941176,0.5,-0.0294117647058823
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,codetection_odds_ratio,top_100,100,100,True,336,168,168,53,0.53,0.5,0.03
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,codetection_odds_ratio,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,8,codetection_odds_ratio,top_5pct,5pct,17,True,336,168,168,12,0.7058823529411765,0.5,0.2058823529411765
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,pearson,top_100,100,100,True,336,168,168,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,pearson,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,pearson,top_5pct,5pct,17,True,336,168,168,12,0.7058823529411765,0.5,0.2058823529411765
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,spearman,top_100,100,100,True,336,168,168,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,spearman,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,spearman,top_5pct,5pct,17,True,336,168,168,12,0.7058823529411765,0.5,0.2058823529411765
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,mutual_information,top_100,100,100,True,336,168,168,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,mutual_information,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,mutual_information,top_5pct,5pct,17,True,336,168,168,12,0.7058823529411765,0.5,0.2058823529411765
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,coexpression_probability,top_100,100,100,True,336,168,168,50,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,coexpression_probability,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,coexpression_probability,top_5pct,5pct,17,True,336,168,168,8,0.4705882352941176,0.5,-0.0294117647058823
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,codetection_odds_ratio,top_100,100,100,True,336,168,168,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,codetection_odds_ratio,top_500,500,336,False,336,168,168,168,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,dorothea_ab,9,codetection_odds_ratio,top_5pct,5pct,17,True,336,168,168,11,0.6470588235294118,0.5,0.1470588235294118
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,pearson,top_100,100,100,True,114,57,57,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,pearson,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,pearson,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,spearman,top_100,100,100,True,114,57,57,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,spearman,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,spearman,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,mutual_information,top_100,100,100,True,114,57,57,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,mutual_information,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,mutual_information,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,coexpression_probability,top_100,100,100,True,114,57,57,49,0.49,0.5,-0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,coexpression_probability,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,coexpression_probability,top_5pct,5pct,6,True,114,57,57,3,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,codetection_odds_ratio,top_100,100,100,True,114,57,57,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,codetection_odds_ratio,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,0,codetection_odds_ratio,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,pearson,top_100,100,100,True,114,57,57,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,pearson,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,pearson,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,spearman,top_100,100,100,True,114,57,57,54,0.54,0.5,0.04
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,spearman,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,spearman,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,mutual_information,top_100,100,100,True,114,57,57,53,0.53,0.5,0.03
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,mutual_information,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,mutual_information,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,coexpression_probability,top_100,100,100,True,114,57,57,50,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,coexpression_probability,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,coexpression_probability,top_5pct,5pct,6,True,114,57,57,3,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,codetection_odds_ratio,top_100,100,100,True,114,57,57,54,0.54,0.5,0.04
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,codetection_odds_ratio,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,1,codetection_odds_ratio,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,pearson,top_100,100,100,True,114,57,57,53,0.53,0.5,0.03
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,pearson,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,pearson,top_5pct,5pct,6,True,114,57,57,6,1.0,0.5,0.5
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,spearman,top_100,100,100,True,114,57,57,53,0.53,0.5,0.03
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,spearman,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,spearman,top_5pct,5pct,6,True,114,57,57,6,1.0,0.5,0.5
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,mutual_information,top_100,100,100,True,114,57,57,53,0.53,0.5,0.03
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,mutual_information,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,mutual_information,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,coexpression_probability,top_100,100,100,True,114,57,57,50,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,coexpression_probability,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,coexpression_probability,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,codetection_odds_ratio,top_100,100,100,True,114,57,57,54,0.54,0.5,0.04
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,codetection_odds_ratio,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,2,codetection_odds_ratio,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,pearson,top_100,100,100,True,114,57,57,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,pearson,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,pearson,top_5pct,5pct,6,True,114,57,57,6,1.0,0.5,0.5
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,spearman,top_100,100,100,True,114,57,57,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,spearman,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,spearman,top_5pct,5pct,6,True,114,57,57,6,1.0,0.5,0.5
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,mutual_information,top_100,100,100,True,114,57,57,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,mutual_information,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,mutual_information,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,coexpression_probability,top_100,100,100,True,114,57,57,50,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,coexpression_probability,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,coexpression_probability,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,codetection_odds_ratio,top_100,100,100,True,114,57,57,55,0.55,0.5,0.05
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,codetection_odds_ratio,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,3,codetection_odds_ratio,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,pearson,top_100,100,100,True,114,57,57,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,pearson,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,pearson,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,spearman,top_100,100,100,True,114,57,57,53,0.53,0.5,0.03
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,spearman,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,spearman,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,mutual_information,top_100,100,100,True,114,57,57,53,0.53,0.5,0.03
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,mutual_information,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,mutual_information,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,coexpression_probability,top_100,100,100,True,114,57,57,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,coexpression_probability,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,coexpression_probability,top_5pct,5pct,6,True,114,57,57,3,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,codetection_odds_ratio,top_100,100,100,True,114,57,57,53,0.53,0.5,0.03
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,codetection_odds_ratio,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,4,codetection_odds_ratio,top_5pct,5pct,6,True,114,57,57,4,0.6666666666666666,0.5,0.1666666666666666
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,pearson,top_100,100,100,True,114,57,57,52,0.52,0.5,0.02
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,pearson,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,pearson,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,spearman,top_100,100,100,True,114,57,57,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,spearman,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,spearman,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,mutual_information,top_100,100,100,True,114,57,57,51,0.51,0.5,0.01
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,mutual_information,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,mutual_information,top_5pct,5pct,6,True,114,57,57,5,0.8333333333333334,0.5,0.3333333333333333
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,coexpression_probability,top_100,100,100,True,114,57,57,50,0.5,0.5,0.0
hcl_adult_celltype,ZJU_HCL_adult_celltype,Enterocyte,trrust_dorothea_intersection,5,coexpression_probability,top_500,500,114,False,114,57,57,57,0.5,0.5,0.0
