collection,pathway,msigdb_name,gene
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL10RA
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL12B
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL15
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL15RA
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL18
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL18R1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL18RAP
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL1A
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL1B
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL1R1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL2RB
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL4R
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL6
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IL7R
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,INHBA
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IRAK2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IRF1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,IRF7
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,ITGA5
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,ITGB3
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,ITGB8
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,KCNA3
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,KCNJ2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,KCNMB2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,KIF1B
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,KLF6
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,LAMP3
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,LCK
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,LCP2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,LDLR
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,LIF
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,LPAR1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,LTA
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,LY6E
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,LYN
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,MARCO
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,MEFV
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,MEP1A
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,MET
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,MMP14
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,MSR1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,MXD1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,MYC
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,NAMPT
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,NDP
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,NFKB1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,NFKBIA
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,NLRP3
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,NMI
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,NMUR1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,NOD2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,NPFFR2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,OLR1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,OPRK1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,OSM
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,OSMR
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,P2RX4
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,P2RX7
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,P2RY2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PCDH7
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PDE4B
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PDPN
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PIK3R5
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PLAUR
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PROK2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PSEN1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PTAFR
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PTGER2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PTGER4
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PTGIR
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PTPRE
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,PVR
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,RAF1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,RASGRP1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,RELA
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,RGS1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,RGS16
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,RHOG
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,RIPK2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,RNF144B
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,ROS1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,RTP4
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SCARF1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SCN1B
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SELE
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SELENOS
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SELL
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SEMA4D
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SERPINE1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SGMS2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SLAMF1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SLC11A2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SLC1A2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SLC28A2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SLC31A1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SLC31A2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SLC4A4
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SLC7A1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SLC7A2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SPHK1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,SRI
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,STAB1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TACR1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TACR3
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TAPBP
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TIMP1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TLR1
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TLR2
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TLR3
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TNFAIP6
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TNFRSF1B
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TNFRSF9
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TNFSF10
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TNFSF15
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TNFSF9
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,TPBG
Hallmark,Inflammatory Response,HALLMARK_INFLAMMATORY_RESPONSE,VIP
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,ADAR
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,B2M
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,BATF2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,BST2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,C1S
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CASP1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CASP8
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CCRL2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CD47
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CD74
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CMPK2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CMTR1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CNP
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CSF1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CXCL10
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,CXCL11
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,DDX60
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,DHX58
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,EIF2AK2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,ELF1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,EPSTI1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,GBP2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,GBP4
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,GMPR
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,HELZ2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,HERC6
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,HLA-C
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI27
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI30
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI35
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI44
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI44L
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFIH1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFIT2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFIT3
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFITM1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFITM2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IFITM3
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IL15
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IL4R
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IL7
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF7
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF9
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,ISG15
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,ISG20
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,LAMP3
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,LAP3
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,LGALS3BP
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,LPAR6
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,LY6E
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,MOV10
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,MVB12A
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,MX1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,NCOA7
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,NMI
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,NUB1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,OAS1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,OASL
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,OGFR
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PARP12
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PARP14
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PARP9
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PLSCR1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PNPT1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PROCR
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PSMA3
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PSMB8
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PSMB9
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PSME1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,PSME2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,RIPK2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,RNF31
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,RSAD2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,RTP4
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,SAMD9
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,SAMD9L
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,SELL
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,SLC25A28
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,SP110
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,STAT2
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TAP1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TDRD7
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TENT5A
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TMEM140
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TRAFD1
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM14
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM21
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM25
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM26
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM5
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,TXNIP
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,UBA7
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,UBE2L6
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,USP18
Hallmark,Interferon Alpha Response,HALLMARK_INTERFERON_ALPHA_RESPONSE,WARS1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,ADAR
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,APOL6
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,ARID5B
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,ARL4A
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,AUTS2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,B2M
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,BANK1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,BATF2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,BPGM
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,BST2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,BTG1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,C1R
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,C1S
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP3
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP4
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP7
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP8
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL5
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL7
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CD274
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CD38
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CD40
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CD69
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CD74
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CD86
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CDKN1A
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CFB
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CFH
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CIITA
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CMKLR1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CMPK2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CMTR1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CSF2RB
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL10
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL11
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL9
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,DDX60
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,DHX58
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,EIF2AK2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,EIF4E3
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,EPSTI1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,FAS
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,FCGR1A
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,FGL2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,FPR1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,GBP4
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,GBP6
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,GCH1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,GPR18
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,GZMA
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,HELZ2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,HERC6
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,HIF1A
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-A
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-B
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-DMA
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-DQA1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-DRB1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-G
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,ICAM1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IDO1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFI27
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFI30
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFI35
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFI44
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFI44L
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFIH1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFIT1
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFIT2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFIT3
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFITM2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFITM3
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IFNAR2
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IL10RA
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IL15
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IL15RA
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IL18BP
Hallmark,Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,IL2RB
