dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,3,6855,6855,0.5,0.5075568898529028,0.5064706633038686,1.0233236151603498,0.015693314,0.015324935,0.0003683790000000003,0.01511377970580563
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,3,6855,6855,0.5,0.504036547404531,0.5026517907474253,1.0204081632653061,0.0761087015271186,0.0752750933170318,0.0008336082100867948,0.008073094809061931
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,3,6855,6855,0.5,0.5151661407683701,0.5169929743879684,1.0816326530612246,1.605852484703064,1.582414984703064,0.0234375,0.03033228153674017
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,4,6855,6855,0.5,0.5195346983812335,0.5177326216796079,1.055393586005831,0.0459042936563491,0.0406939312815666,0.0052103623747825,0.0390693967624669
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,4,6855,6855,0.5,0.5161117043094932,0.5164420020650135,1.032069970845481,0.0633564591407775,0.0598935075104236,0.003462951630353907,0.032223408618986316
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,4,6855,6855,0.5,0.5083645866418108,0.5091199926052813,1.0291545189504374,0.015693314,0.0151973795,0.0004959344999999997,0.016729173283621668
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,4,6855,6855,0.5,0.5034651616984307,0.5028123224493981,1.0204081632653061,0.0761087015271186,0.0748582854866981,0.0012504160404205045,0.006930323396861393
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,4,6855,6855,0.5,0.5146605016596254,0.5191550384572156,1.087463556851312,1.605852484703064,1.5839464664459229,0.021906018257141113,0.029321003319250805
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,5,6855,6855,0.5,0.5209123763527184,0.5171923720856091,1.043731778425656,0.0459042936563491,0.0405670292675495,0.005337264388799598,0.04182475270543673
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,5,6855,6855,0.5,0.5180939019738344,0.5161312051546361,1.0262390670553936,0.0633564591407775,0.0596167258918285,0.0037397332489490023,0.03618780394766863
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,5,6855,6855,0.5,0.5081022599528314,0.5072862478715101,1.0379008746355685,0.015693314,0.015228398,0.00046491599999999925,0.01620451990566285
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,5,6855,6855,0.5,0.5042625586481674,0.5030574353739424,1.0262390670553936,0.0761087015271186,0.0757752582430839,0.00033344328403470125,0.008525117296334761
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,5,6855,6855,0.5,0.5186630638510226,0.5210047606438222,1.0816326530612246,1.605852484703064,1.5690932273864746,0.036759257316589355,0.03732612770204513
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,6,6855,6855,0.5,0.5216876946182808,0.5160811954297508,1.0116618075801749,0.0459042936563491,0.0403216145932674,0.0055826790630817,0.04337538923656159
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,6,6855,6855,0.5,0.5187337475613695,0.5148492044234128,0.9970845481049563,0.0633564591407775,0.0590297728776931,0.004326686263084405,0.03746749512273895
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,6,6855,6855,0.5,0.5079626056252231,0.5061038841137645,1.0,0.015693314,0.015035957,0.000657356999999999,0.015925211250446214
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,6,6855,6855,0.5,0.5038401801195016,0.5025470126804036,1.0291545189504374,0.0761087015271186,0.0752750933170318,0.0008336082100867948,0.007680360239002981
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,6,6855,6855,0.5,0.5162260984943401,0.5175623500903941,1.064139941690962,1.605852484703064,1.5685951709747314,0.03725731372833252,0.03245219698868018
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,7,6855,6855,0.5,0.5195793771257384,0.516940038928522,1.0466472303206997,0.0459042936563491,0.0414983071386814,0.004405986517667701,0.039158754251476635
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,7,6855,6855,0.5,0.5177648284965054,0.5160236024200275,1.043731778425656,0.0633564591407775,0.0599231533706188,0.0034333057701587053,0.035529656993010805
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,7,6855,6855,0.5,0.5076697624705994,0.5075159459349919,1.055393586005831,0.015693314,0.015192117,0.0005011970000000001,0.015339524941198945
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,7,6855,6855,0.5,0.5034095127739818,0.5026599480160274,1.0204081632653061,0.0761087015271186,0.0756918936967849,0.00041680783033369584,0.006819025547963653
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,7,6855,6855,0.5,0.5151071294997289,0.5185784412010874,1.099125364431487,1.605852484703064,1.579043745994568,0.02680873870849587,0.030214258999457844
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,8,6855,6855,0.5,0.5185247608452891,0.5158422116050743,1.043731778425656,0.0459042936563491,0.0409967005252838,0.004907593131065299,0.03704952169057818
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,8,6855,6855,0.5,0.5157050841091464,0.5144073603372673,1.0233236151603498,0.0633564591407775,0.0597184672951698,0.003637991845607702,0.03141016821829279
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,8,6855,6855,0.5,0.5064759706773794,0.5062675725832748,1.0262390670553936,0.015693314,0.015286905,0.00040640899999999994,0.012951941354758745
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,8,6855,6855,0.5,0.503119436105086,0.502210911040576,1.0204081632653061,0.0761087015271186,0.0756918936967849,0.00041680783033369584,0.006238872210172053
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,8,6855,6855,0.5,0.5141140356057353,0.5172960692882071,1.0816326530612246,1.605852484703064,1.5779016017913818,0.02795088291168213,0.02822807121147064
PBMC10k,all,trrust_dorothea_union,formal_abs,pearson,9,6855,6855,0.5,0.5192553258840386,0.5151356546596233,1.0204081632653061,0.0459042936563491,0.0405244305729866,0.005379863083362496,0.03851065176807689
PBMC10k,all,trrust_dorothea_union,formal_abs,spearman,9,6855,6855,0.5,0.5172605300693058,0.5141555587472022,1.0058309037900874,0.0633564591407775,0.059700421988964,0.003656037151813507,0.03452106013861167
PBMC10k,all,trrust_dorothea_union,formal_abs,mutual_information,9,6855,6855,0.5,0.5063349650278963,0.5053721823190207,1.0029154518950438,0.015693314,0.01518679,0.0005065239999999995,0.012669930055792644
PBMC10k,all,trrust_dorothea_union,formal_abs,coexpression_probability,9,6855,6855,0.5,0.5034688751735039,0.5025448440458562,1.0204081632653061,0.0761087015271186,0.0749416500329971,0.001167051494121496,0.006937750347007832
PBMC10k,all,trrust_dorothea_union,formal_abs,codetection_odds_ratio,9,6855,6855,0.5,0.5142446456530795,0.5167599632514815,1.0728862973760933,1.605852484703064,1.5724183320999146,0.033434152603149414,0.02848929130615896
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,pearson,0,301,301,0.5,0.5334047085573007,0.5379772655366315,1.096774193548387,0.029584158211946487,0.026134252548217773,0.003449905663728714,0.06680941711460142
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,spearman,0,301,301,0.5,0.5276321453405591,0.5397838839720452,1.096774193548387,0.03142029047012329,0.026259135454893112,0.005161155015230179,0.05526429068111827
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,mutual_information,0,301,301,0.5,0.5210593702056269,0.5225698071316539,0.967741935483871,0.0018284216057509184,0.0013311809161677957,0.0004972406895831227,0.04211874041125374
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,coexpression_probability,0,301,301,0.5,0.5325934592333418,0.5350033122728068,1.1612903225806452,0.02199144847691059,0.020158827304840088,0.0018326211720705032,0.06518691846668356
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,0,301,301,0.5,0.5967870111808921,0.5919906921621652,1.2903225806451613,1.2872028350830078,1.1901612281799316,0.09704160690307617,0.19357402236178411
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,pearson,1,301,301,0.5,0.5348616461186962,0.5335498563649563,1.032258064516129,0.029584158211946487,0.024094583466649055,0.005489574745297432,0.06972329223739249
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,spearman,1,301,301,0.5,0.5375768479376607,0.5369020452137607,1.032258064516129,0.03142029047012329,0.025798549875617027,0.005621740594506264,0.07515369587532139
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,mutual_information,1,301,301,0.5,0.5191774925221576,0.5176718277197272,0.9032258064516129,0.0018284216057509184,0.001449769944883883,0.0003786516608670354,0.038354985044315226
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,coexpression_probability,1,301,301,0.5,0.5294919482124921,0.5278086646745038,1.032258064516129,0.02199144847691059,0.02000610902905464,0.0019853394478559494,0.05898389642498425
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,1,301,301,0.5,0.5964614077107316,0.5780311403241877,1.096774193548387,1.2872028350830078,1.1902287006378174,0.09697413444519043,0.19292281542146328
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,pearson,2,301,301,0.5,0.5519199567333694,0.545778994229057,1.096774193548387,0.029584158211946487,0.023018887266516685,0.006565270945429802,0.10383991346673871
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,spearman,2,301,301,0.5,0.5565667045617599,0.5501620312479519,1.1612903225806452,0.03142029047012329,0.02275811694562435,0.00866217352449894,0.11313340912351966
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,mutual_information,2,301,301,0.5,0.5283164644981843,0.5229368925363485,0.967741935483871,0.0018284216057509184,0.0013067934196442366,0.0005216281861066818,0.05663292899636874
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,coexpression_probability,2,301,301,0.5,0.5390613790134767,0.5301788758819508,0.967741935483871,0.02199144847691059,0.01970067247748375,0.0022907759994268417,0.07812275802695345
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,2,301,301,0.5,0.614137813048421,0.6005518199068509,1.2258064516129032,1.2872028350830078,1.169695258140564,0.11750757694244385,0.22827562609684215
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,pearson,3,301,301,0.5,0.530595688789307,0.5339787697464448,1.096774193548387,0.029584158211946487,0.026176489889621735,0.003407668322324753,0.061191377578613926
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,spearman,3,301,301,0.5,0.5290946016048388,0.5342765514688969,1.2258064516129032,0.03142029047012329,0.026575589552521706,0.004844700917601585,0.058189203209677576
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,mutual_information,3,301,301,0.5,0.5137470888842286,0.5173327468992588,0.967741935483871,0.0018284216057509184,0.0016515705501660705,0.00017685105558484793,0.027494177768457195
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,coexpression_probability,3,301,301,0.5,0.5286972549971855,0.5266155901971314,1.032258064516129,0.02199144847691059,0.02046426385641098,0.001527184620499611,0.0573945099943709
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,3,301,301,0.5,0.5811414885045418,0.5733686529469724,1.2903225806451613,1.2872028350830078,1.2158006429672241,0.07140219211578369,0.1622829770090839
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,pearson,4,301,301,0.5,0.5287910729462147,0.5280136990973032,1.096774193548387,0.029584158211946487,0.02557719498872757,0.004006963223218918,0.05758214589242949
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,spearman,4,301,301,0.5,0.5255350382446109,0.5280885023570037,1.032258064516129,0.03142029047012329,0.02729407511651516,0.004126215353608131,0.051070076489222016
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,mutual_information,4,301,301,0.5,0.5042990695466938,0.5074487293569014,0.967741935483871,0.0018284216057509184,0.0016581834061071277,0.00017023819964379072,0.00859813909338758
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,coexpression_probability,4,301,301,0.5,0.5188960386750698,0.5206364607162832,1.032258064516129,0.02199144847691059,0.02122785523533821,0.0007635932415723801,0.037792077350139675
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,4,301,301,0.5,0.5624606792419509,0.5554888113894465,1.096774193548387,1.2872028350830078,1.2294740676879883,0.05772876739501953,0.12492135848390196
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,pearson,5,301,301,0.5,0.5241443251178243,0.523936994334416,1.096774193548387,0.029584158211946487,0.024455659091472626,0.005128499120473862,0.048288650235648545
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,spearman,5,301,301,0.5,0.5192326795509983,0.5240026520380379,1.096774193548387,0.03142029047012329,0.02965162880718708,0.0017686616629362106,0.03846535910199678
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,mutual_information,5,301,301,0.5,0.5062968399907286,0.5087253510663602,0.9032258064516129,0.0018284216057509184,0.0017932162154465914,3.520539030432701e-05,0.012593679981457218
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,coexpression_probability,5,301,301,0.5,0.5233661880111699,0.5176563433674604,0.8387096774193549,0.02199144847691059,0.020311545580625534,0.001679902896285057,0.046732376022339706
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,5,301,301,0.5,0.5704352049094381,0.5593866572741178,1.096774193548387,1.2872028350830078,1.2152161598205566,0.07198667526245117,0.14087040981887622
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,pearson,6,301,301,0.5,0.5159656074436264,0.5201252355264097,0.967741935483871,0.029584158211946487,0.027563342824578285,0.002020815387368202,0.03193121488725281
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,spearman,6,301,301,0.5,0.5259875718811051,0.5252215061545398,1.032258064516129,0.03142029047012329,0.02820073813199997,0.0032195523381233215,0.05197514376221024
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,mutual_information,6,301,301,0.5,0.5112581538835113,0.509955143930283,0.9032258064516129,0.0018284216057509184,0.001719525782391429,0.00010889582335948944,0.022516307767022514
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,coexpression_probability,6,301,301,0.5,0.5252866966148277,0.5255455222105374,1.032258064516129,0.02199144847691059,0.021075136959552765,0.0009163115173578262,0.05057339322965526
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,6,301,301,0.5,0.5849328373859009,0.5667087238880141,1.096774193548387,1.2872028350830078,1.1793022155761719,0.10790061950683594,0.1698656747718017
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,pearson,7,301,301,0.5,0.5320139954305141,0.5373392810036127,1.1612903225806452,0.029584158211946487,0.024702446535229683,0.0048817116767168045,0.06402799086102795
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,spearman,7,301,301,0.5,0.5297954768711163,0.5378533628552564,1.096774193548387,0.03142029047012329,0.025798549875617027,0.005621740594506264,0.05959095374223233
Kang_IFN_beta,ctrl,trrust_dorothea_intersection,formal_abs,mutual_information,7,301,301,0.5,0.5230350658381254,0.5209259430296567,0.967741935483871,0.0018284216057509184,0.0015768110752105713,0.0002516105305403471,0.04607013167625085
