tf,target,mode,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
ETS1,IL2RB,Activation,1.0,A,0.4787429143047189,0.1022007335778564,1.2290944,0.20590205,-0.004557529241604853,0.2864452081003561,124
ETV3,NFKB1,Repression,-1.0,A,0.089196398799598,0.359286428809583,0.10203507,0.5491799,0.1262384025849392,2.1123327363780033,125
FOS,SMAD4,Activation,1.0,A,0.5436812270756267,0.2314938312770972,10.45352,0.28901026,0.027108410665051246,1.2047174377887446,127
FOS,PDHA1,Activation,1.0,A,0.5436812270756267,0.1933144381460501,10.45352,0.22674157,0.003382757139290101,0.9335577464945509,128
FOS,NFKB1,Repression,-1.0,A,0.5436812270756267,0.359286428809583,10.45352,0.5491799,0.1262384025849392,2.1123327363780033,129
FOS,LRIG2,Activation,1.0,A,0.5436812270756267,0.1058686228742883,10.45352,0.11820764,-0.0379709058166708,0.3124954841198816,130
FOS,HSPH1,Activation,1.0,A,0.5436812270756267,0.2570023341113752,10.45352,0.3827058,0.06280834138382971,1.3858852664700014,131
FOS,FAS,Activation,1.0,A,0.5436812270756267,0.1246248749583148,10.45352,0.15146811,-0.02529798163400416,0.44570712285608954,132
FOS,DDIT3,Activation,1.0,A,0.5436812270756267,0.0737745915305095,10.45352,0.08302811,-0.05137503138891457,0.08455556894903601,133
FOS,BCL2L1,Activation,1.0,A,0.5436812270756267,0.0869456485495148,10.45352,0.09694991,-0.04607053882202515,0.17809974192823996,134
FOS,BATF3,Activation,1.0,A,0.5436812270756267,0.0811103701233732,10.45352,0.14129786,-0.029173056374943336,0.13665612098808627,135
FLI1,ID2,Activation,1.0,A,0.3982994331443517,0.3882960986995392,0.61329085,0.95067024,0.2792144921859897,2.3183667376233044,136
NFKB2,CDK6,Activation,1.0,A,0.1749749916638878,0.1609703234411456,0.21032028,0.25333372,0.013514914045193673,0.703841676140518,137
NFYA,FXR2,Activation,1.0,A,0.0556018672890966,0.0647715905301768,0.05968639,0.0677726,-0.05718769493810412,0.020613982355656337,138
STAT4,SOCS3,Repression,-1.0,A,0.1502167389129686,0.1829776592197404,0.18864664,0.27242282,0.020788254350226708,0.860143332257695,139
STAT4,PIM1,Activation,1.0,A,0.1502167389129686,0.3832110703567595,0.18864664,0.65180755,0.16534165120094638,2.282251582232605,140
STAT3,ZFP36,Activation,1.0,A,0.509253084361397,0.5824441480492751,0.84672683,1.8632107,0.6269112043249265,3.6972552114747606,141
STAT3,VEGFB,Activation,1.0,A,0.509253084361397,0.1636378792930965,0.84672683,0.21915592,0.0004924682369912091,0.7227873314274488,142
STAT3,MYD88,Activation,1.0,A,0.509253084361397,0.3677059019673002,0.84672683,0.7039105,0.18519394838866712,2.172129960877358,143
STAT3,IFNAR1,Activation,1.0,A,0.509253084361397,0.4018006002000361,0.84672683,0.6300491,0.15705123356155815,2.4142791175133587,144
STAT3,HSPB1,Activation,1.0,A,0.509253084361397,0.3081027009002924,0.84672683,0.45822787,0.0915838056880937,1.7488129755601445,145
STAT3,FAS,Repression,-1.0,A,0.509253084361397,0.1246248749583148,0.84672683,0.15146811,-0.02529798163400416,0.44570712285608954,146
STAT3,CSRP1,Activation,1.0,A,0.509253084361397,0.1438812937645852,0.84672683,0.16605587,-0.01973974458940024,0.5824710719586189,147
STAT3,CISH,Activation,1.0,A,0.509253084361397,0.1883127709236422,0.84672683,0.28342614,0.024980745921080016,0.8980346428315563,148
STAT3,CDK4,Activation,1.0,A,0.509253084361397,0.155135045015003,0.84672683,0.1749755,-0.016341181829239635,0.6623980552003572,149
STAT3,CCND3,Activation,1.0,A,0.509253084361397,0.6295431810602673,0.84672683,1.1805934,0.36681995219660085,4.031764437634517,150
STAT1,TP53,Activation,1.0,A,0.694648216071922,0.2720906968989674,3.1569238,0.35978127,0.054073623245052146,1.493046629186667,151
TP53,STAT1,Activation,1.0,A,0.2720906968989674,0.694648216071922,0.35978127,3.1569238,1.1198425438526791,4.494156836981012,152
STAT3,HMOX1,Activation,1.0,A,0.509253084361397,0.1859786595531852,0.84672683,0.37395507,0.0594741330027399,0.8814571944554923,153
STAT5B,BCL6,Activation,1.0,A,0.2362454151383847,0.1882294098032687,0.28842664,0.3059335,0.033556513696820535,0.8974425911038394,154
TCF7L2,STAT3,Activation,1.0,A,0.202067355785264,0.509253084361397,0.50007975,0.84672683,0.23960991190742378,3.1774337945397764,155
TCF7L2,CTNNB1,Activation,1.0,A,0.202067355785264,0.4339779926641829,0.50007975,0.7061655,0.18605314983807278,2.642811084411882,156
TCF3,CDK6,Repression,-1.0,A,0.1312104034678185,0.1609703234411456,0.15747,0.25333372,0.013514914045193673,0.703841676140518,158
TCF3,BBC3,Repression,-1.0,A,0.1312104034678185,0.079026342114037,0.15747,0.08969726,-0.04883394786505482,0.12185482779517483,159
TBP,FUS,Repression,-1.0,A,0.0886128709569839,0.8102700900298797,0.09594962,2.1670089,0.7426645762836089,5.3153325833236345,160
STAT1,TIMP1,Activation,1.0,A,0.694648216071922,0.4483994664887876,3.1569238,1.1428996,0.3524578379644027,2.745236033306816,162
STAT1,PIM1,Activation,1.0,A,0.694648216071922,0.3832110703567595,3.1569238,0.65180755,0.16534165120094638,2.282251582232605,163
SPI1,ERAP2,Activation,1.0,A,0.4275591863954283,0.5390130043347142,1.8685457,1.0327953,0.3105058316913229,3.388796261334525,164
SP4,YY1,Activation,1.0,A,0.12354118039346,0.5901967322440048,0.14571652,1.149995,0.35516133151833307,3.752316022152384,165
