tf,target,mode,weight,confidence,tf_detection_rate,tf_mean_counts,target_detection_rate,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
CTCF,RAD21,Activation,1.0,A,0.051438535309503,0.0710549258936356,0.1442894507410642,0.2131647776809067,0.49069715581896245,1.5235491988963041,36
CTCF,RBL2,Activation,1.0,A,0.051438535309503,0.0710549258936356,0.2567567567567559,0.4581517000871868,1.32387366381825,3.0775726720182126,37
E2F4,HCFC1,Activation,1.0,A,0.0802092414995643,0.129468177855275,0.123801220575415,0.2092414995640805,0.47735447152716015,1.2404518995291356,38
E2F4,MYC,Repression,-1.0,A,0.0802092414995643,0.129468177855275,0.0671316477768091,0.1455972101133393,0.2609064819045715,0.45741681617311397,39
ETS1,ANPEP,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.1015693112467311,0.3025283347864,0.7946138535767086,0.9332612129817728,40
ETS1,CD6,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.2615518744550997,0.4947689625109011,1.4484053838750823,3.143829486763725,41
ETS1,CD8A,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.159110723626853,0.5483870967741957,1.6307554025297253,1.728342989927873,42
ETS1,CDKN1A,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.0884917175239759,0.1761115954664344,0.3646829152852647,0.7525608091303831,43
ETS1,CSNK2B,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.2654751525719264,0.5117698343504828,1.5062236824728978,3.198039607919144,44
ETS1,CTSB,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.2083696599825628,0.6054925893635609,1.8249655849993134,2.4089811777680867,45
ETS1,DUSP6,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.0745422842197037,0.1595466434176115,0.3083471371643175,0.5598137116889011,47
ETS1,FLI1,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.092850915431561,0.1508282476024414,0.27869672762697634,0.8127942770808467,48
ETS1,IL2RB,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.1176983435047959,0.2598081952920667,0.6493268468437376,1.156125044398487,49
ETS1,LCK,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.2327811682650384,0.4825632083696622,1.406894810522802,2.74628859829067,50
ETS1,MDM2,Repression,-1.0,A,0.4171752397558917,0.942022667829126,0.055797733217088,0.0924149956408022,0.08003898372679223,0.30080979950191067,51
ETS1,MGAT5,Activation,1.0,A,0.4171752397558917,0.942022667829126,0.0501307759372275,0.0889276373147342,0.0681788199118559,0.22250629116630968,52
