dataset,condition,edge_set,repeat,edge_id,tf,positive_target,target,mode,match_distance,caliper_z,relaxed_bin,pos_target_mean_counts,neg_target_mean_counts,pos_target_detection_rate,neg_target_detection_rate,tf_mean_counts,tf_detection_rate,edge_id_original
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,80,FOXO3,TXNIP,EZR,Activation,0.002424070680403234,0.25,0,0.35333446,0.3510843,0.2652663165791386,0.2652663165791386,0.05701408,0.0549137284321081,81
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,69,FOS,EZR,TXNIP,Activation,0.002424070680403234,0.25,0,0.3510843,0.35333446,0.2652663165791386,0.2652663165791386,0.066316456,0.0564141035258815,70
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,443,STAT3,PIM1,DSTN,Activation,0.014159856258721909,0.25,0,0.33158043,0.31897843,0.2535633908477041,0.2538634658664588,0.30202457,0.2427606901725351,452
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,455,STAT4,PIM1,XRCC5,Activation,0.01610977846618158,0.25,0,0.33158043,0.3321809,0.2535633908477041,0.2523630907726852,0.14988832,0.1330832708177013,464
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,330,SP1,DCK,TSC22D4,Activation,0.01204676916869348,0.25,0,0.29032236,0.2964735,0.2492123030757606,0.2499624906226473,0.055363677,0.053563390847712,339
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,312,SP1,ATM,TMEM230,Activation,0.009904442763718262,0.25,0,0.28987223,0.28087008,0.2337584396098949,0.2336084021005175,0.055363677,0.053563390847712,321
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,164,MYC,ID2,CYTOR,Activation,0.08625123749778235,0.25,0,0.4771146,0.40629974,0.2442610652663085,0.2412603150787617,0.45221072,0.2238559639909906,169
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,509,TP53,STAT3,BTN3A2,Repression,0.010479639974183476,0.25,0,0.30202457,0.2940726,0.2427606901725351,0.2432108027006671,0.09647435,0.088522130532632,519
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,182,NFKB1,ALOX5AP,IDI1,Activation,0.039547731164524896,0.25,0,0.37284073,0.33788258,0.2430607651912898,0.2439609902475538,0.13788496,0.1135783945986474,187
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,140,JUN,STMN1,CDC26,Activation,0.006044929289614952,0.25,0,0.31702763,0.31672782,0.2508627156789115,0.2513128282070436,0.08762201,0.0730682670667663,144
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,324,SP1,ADGRE5,YWHAH,Activation,0.01340461803788707,0.25,0,0.2843211,0.29662305,0.2286571642910654,0.2288072018004427,0.055363677,0.053563390847712,333
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,285,RELA,STAT3,SUMO3,Activation,0.008209102363173118,0.25,0,0.30202457,0.303525,0.2427606901725351,0.2421605401350258,0.124831796,0.1174793698424582,294
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,328,SP1,CREM,METAP2,Activation,0.05905038906244198,0.25,0,0.3632389,0.30922636,0.2298574643660841,0.2306076519129708,0.055363677,0.053563390847712,337
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,531,YY1,FDPS,TMEM147,Repression,0.013686522909145946,0.25,0,0.35573697,0.3671392,0.2486121530382513,0.2481620405101193,0.23045948,0.1986496624155979,542
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,67,FOS,CREM,METAP2,Activation,0.05905038906244198,0.25,0,0.3632389,0.30922636,0.2298574643660841,0.2306076519129708,0.066316456,0.0564141035258815,68
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,63,FLI1,ID2,ALOX5AP,Activation,0.11348043958865757,0.25,0,0.4771146,0.37284073,0.2442610652663085,0.2430607651912898,0.071567796,0.0682670667666915,64
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,392,SREBF2,FDPS,TMEM147,Activation,0.013686522909145946,0.25,0,0.35573697,0.3671392,0.2486121530382513,0.2481620405101193,0.08807206,0.0805701425356331,401
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,495,TP53,MDM4,UGP2,Activation,0.003405188660278476,0.25,0,0.2721691,0.27471915,0.2279069767441787,0.228057014253556,0.09647435,0.088522130532632,505
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,129,JUN,CREM,SFXN1,Activation,0.054924528354973,0.25,0,0.3632389,0.31657767,0.2298574643660841,0.2315078769692348,0.08762201,0.0730682670667663,133
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,383,SP3,ADGRE5,ORMDL1,Activation,0.011637060396788634,0.25,0,0.2843211,0.27351892,0.2286571642910654,0.2286571642910654,0.08237064,0.0778694673668411,392
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,4,ATF4,CEBPB,SARS1,Activation,0.005478416369044063,0.25,0,0.29137242,0.2948231,0.2298574643660841,0.2295573893473294,0.494364,0.3332333083270851,4
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,520,USF2,PTPN6,LCP1,Activation,0.023713258491499346,0.25,0,0.36923933,0.34853396,0.2588147036759119,0.2594148537134214,0.13293387,0.1230307576894197,531
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,370,SP1,TAF7,LYSMD2,Activation,0.008242848655069634,0.25,0,0.2663177,0.25866622,0.2207051762940665,0.2207051762940665,0.055363677,0.053563390847712,379
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,349,SP1,MYC,PSMB2,Activation,0.1466564375675897,0.25,0,0.45221072,0.31612715,0.2238559639909906,0.2235558889722359,0.055363677,0.053563390847712,358
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,42,E2F4,MYC,LYAR,Repression,0.16042974160728818,0.25,0,0.45221072,0.33473155,0.2238559639909906,0.216504126031501,0.14133607,0.1177794448612129,43
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,358,SP1,RORA,GNAI2,Activation,0.014094392868966216,0.25,0,0.27786997,0.27111825,0.2226556639159719,0.2217554388597079,0.055363677,0.053563390847712,367
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,73,FOS,MYC,TIMM13,Activation,0.1145568562262593,0.25,0,0.45221072,0.39219585,0.2238559639909906,0.2309077269317254,0.066316456,0.0564141035258815,74
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,497,TP53,MYC,PSMB2,Repression,0.1466564375675897,0.25,0,0.45221072,0.31612715,0.2238559639909906,0.2235558889722359,0.09647435,0.088522130532632,507
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,37,CTCF,MYC,LYAR,Repression,0.16042974160728818,0.25,0,0.45221072,0.33473155,0.2238559639909906,0.216504126031501,0.0847713,0.0798199549887465,38
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,274,RELA,MYC,KLF2,Activation,0.14019635772003042,0.25,0,0.45221072,0.3287298,0.2238559639909906,0.2205551387846892,0.124831796,0.1174793698424582,283
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,441,STAT3,MYC,PSMB2,Activation,0.1466564375675897,0.25,0,0.45221072,0.31612715,0.2238559639909906,0.2235558889722359,0.30202457,0.2427606901725351,450
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,216,NFKB1,MYC,KLF2,Activation,0.14019635772003042,0.25,0,0.45221072,0.3287298,0.2238559639909906,0.2205551387846892,0.13788496,0.1135783945986474,223
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,220,NFKB1,SERPINB1,TMEM14B,Activation,0.014526480866042751,0.25,0,0.26211676,0.265417,0.2217554388597079,0.2207051762940665,0.13788496,0.1135783945986474,227
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,135,JUN,MYC,KLF2,Activation,0.14019635772003042,0.25,0,0.45221072,0.3287298,0.2238559639909906,0.2205551387846892,0.08762201,0.0730682670667663,139
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,536,YY1,MYC,TIMM13,Repression,0.1145568562262593,0.25,0,0.45221072,0.39219585,0.2238559639909906,0.2309077269317254,0.23045948,0.1986496624155979,547
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,305,SMAD3,MYC,LYAR,Repression,0.16042974160728818,0.25,0,0.45221072,0.33473155,0.2238559639909906,0.216504126031501,0.07426853,0.0687171792948235,314
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,100,HIF1A,RORA,SNHG9,Activation,0.009114456142015137,0.25,0,0.27786997,0.26961815,0.2226556639159719,0.2228057014253492,0.23646112,0.1845461365341281,102
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,147,LEF1,MYC,TIMM13,Activation,0.1145568562262593,0.25,0,0.45221072,0.39219585,0.2238559639909906,0.2309077269317254,0.35588518,0.2651162790697612,152
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,236,PRDM1,MYC,PSMB2,Repression,0.1466564375675897,0.25,0,0.45221072,0.31612715,0.2238559639909906,0.2235558889722359,0.1261817,0.0921230307576881,243
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,454,STAT4,MYC,LYAR,Activation,0.16042974160728818,0.25,0,0.45221072,0.33473155,0.2238559639909906,0.216504126031501,0.14988832,0.1330832708177013,463
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,388,SP3,RORA,PIK3IP1,Activation,0.009858727000196549,0.25,0,0.27786997,0.2870214,0.2226556639159719,0.2226556639159719,0.08237064,0.0778694673668411,397
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,156,MYC,CFLAR,NDUFB6,Repression,0.020174239492318093,0.25,0,0.292273,0.2772693,0.2183045761440291,0.2192048012002931,0.45221072,0.2238559639909906,161
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,197,NFKB1,CFLAR,NAA10,Activation,0.018269538267166385,0.25,0,0.292273,0.30307424,0.2183045761440291,0.2193548387096704,0.13788496,0.1135783945986474,204
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,259,RELA,CFLAR,NDUFB6,Activation,0.020174239492318093,0.25,0,0.292273,0.2772693,0.2183045761440291,0.2192048012002931,0.124831796,0.1174793698424582,268
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,139,JUN,RELB,THRAP3,Activation,0.01276823448922515,0.25,0,0.27081844,0.25896624,0.2192048012002931,0.2192048012002931,0.08762201,0.0730682670667663,143
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,299,RUNX3,CFLAR,NDUFB6,Repression,0.020174239492318093,0.25,0,0.292273,0.2772693,0.2183045761440291,0.2192048012002931,0.29827377,0.2324081020254988,308
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,371,SP1,TGFB1,HERPUD1,Activation,0.005936047066347871,0.25,0,0.28282073,0.28687143,0.2144036009002183,0.2141035258814636,0.055363677,0.053563390847712,380
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,360,SP1,SIGIRR,RTF1,Activation,0.011621795960315252,0.25,0,0.24921449,0.25461537,0.2130532633158223,0.2123030757689356,0.055363677,0.053563390847712,369
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,311,SP1,APEX1,HMGB2,Repression,0.005100737564845929,0.25,0,0.25926614,0.2549153,0.2114028507126716,0.2112528132032942,0.055363677,0.053563390847712,320
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,391,SREBF2,FDFT1,SMAP2,Activation,0.008883461541425794,0.25,0,0.2775695,0.27021798,0.2159039759939917,0.2162040510127464,0.08807206,0.0805701425356331,400
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,345,SP1,MAT2B,MGST3,Activation,0.006847465941440832,0.25,0,0.24096234,0.2439632,0.2103525881470302,0.2099024756188982,0.055363677,0.053563390847712,354
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,306,SMAD3,TGFB1,HERPUD1,Activation,0.005936047066347871,0.25,0,0.28282073,0.28687143,0.2144036009002183,0.2141035258814636,0.07426853,0.0687171792948235,315
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,522,USF2,TGFB1,ACP1,Activation,0.01728571762312504,0.25,0,0.28282073,0.2735188,0.2144036009002183,0.2154538634658597,0.13293387,0.1230307576894197,533
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,2,ATF1,MAP1LC3B,FGFR1OP2,Activation,0.0036712957246825707,0.25,0,0.2532652,0.2504147,0.2154538634658597,0.215603900975237,0.095874146,0.0915228807201788,2
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,518,USF2,MYH9,ATRAID,Activation,0.01047917324689397,0.25,0,0.25566557,0.24771413,0.213803450862709,0.214253563390841,0.13293387,0.1230307576894197,529
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,145,JUND,TGFB1,HERPUD1,Activation,0.005936047066347871,0.25,0,0.28282073,0.28687143,0.2144036009002183,0.2141035258814636,0.18799855,0.1597899474868674,150
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,430,STAT3,CISH,CYC1,Activation,0.009451773563481959,0.25,0,0.29647332,0.28972194,0.2051012753188234,0.2055513878469554,0.30202457,0.2427606901725351,439
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,525,YY1,APH1A,ANXA7,Activation,0.00711183615585409,0.25,0,0.2408122,0.24741381,0.2066016504125968,0.2066016504125968,0.23045948,0.1986496624155979,536
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,16,CEBPB,S100A9,GCC2,Activation,0.008454468828731571,0.25,0,0.24111235,0.24801423,0.2051012753188234,0.2054013503375781,0.29137242,0.2298574643660841,16
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,462,STAT6,CISH,CYC1,Activation,0.009451773563481959,0.25,0,0.29647332,0.28972194,0.2051012753188234,0.2055513878469554,0.13308394,0.120930232558137,472
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,292,RUNX1,ITGB2,CSK,Activation,0.008454279344355768,0.25,0,0.252515,0.24561332,0.2025506376594086,0.202250562640654,0.091372915,0.0825206301575385,301
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,331,SP1,EAPP,LINC00869,Activation,0.006566942919007026,0.25,0,0.23511074,0.23271018,0.1998499624906166,0.1993998499624845,0.055363677,0.053563390847712,340
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,94,HIF1A,ITGB2,CSK,Activation,0.008454279344355768,0.25,0,0.252515,0.24561332,0.2025506376594086,0.202250562640654,0.23646112,0.1845461365341281,96
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,153,MYC,CCND2,TCP1,Activation,0.03103271765697521,0.25,0,0.2948235,0.26601717,0.1975993998499565,0.1975993998499565,0.45221072,0.2238559639909906,158
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,381,SP1,YY1,PRKCH,Activation,0.003150765276518863,0.25,0,0.23045948,0.23271015,0.1986496624155979,0.1984996249062205,0.055363677,0.053563390847712,390
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,320,SP1,CCND2,MT-TE,Activation,0.02256937763094324,0.25,0,0.2948235,0.31357712,0.1975993998499565,0.1983495873968432,0.055363677,0.053563390847712,329
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,386,SP3,EAPP,USP15,Repression,0.007753130665543426,0.25,0,0.23511074,0.2289592,0.1998499624906166,0.1995498874718619,0.08237064,0.0778694673668411,395
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,427,STAT3,CCND2,MT-TE,Activation,0.02256937763094324,0.25,0,0.2948235,0.31357712,0.1975993998499565,0.1983495873968432,0.30202457,0.2427606901725351,436
GSE126030_T_cells,bone_marrow,trrust_dorothea_intersection,4,190,NFKB1,CCND2,MYDGF,Activation,0.027901205588495633,0.25,0,0.2948235,0.2736688,0.1975993998499565,0.1987996999249752,0.13788496,0.1135783945986474,197
