dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,pearson,5,529,529,0.5,0.5214210926919215,0.5343126076542779,1.169811320754717,0.018688496202230453,0.018018512055277824,0.0006699841469526291,0.04284218538384299
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,spearman,5,529,529,0.5,0.5172615878302321,0.5142326428546976,1.0566037735849056,0.03484321013092995,0.03485343977808952,-1.0229647159576416e-05,0.034523175660464256
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,mutual_information,5,529,529,0.5,0.4806014844143639,0.4766408750020842,0.8679245283018868,0.008880261331796646,0.010242333635687828,-0.001362072303891182,-0.03879703117127231
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,coexpression_probability,5,529,529,0.5,0.4975414610439499,0.5016056053517336,1.0188679245283019,0.044765956699848175,0.04618439823389053,-0.0014184415340423584,-0.004917077912100054
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,5,529,529,0.5,0.4872105945876408,0.49179088212009225,0.8679245283018868,1.466232419013977,1.4968202114105225,-0.03058779239654541,-0.025578810824718357
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,pearson,6,529,529,0.5,0.5257485500695038,0.5413058478612353,1.169811320754717,0.018688496202230453,0.016794715076684952,0.0018937811255455017,0.051497100139007435
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,spearman,6,529,529,0.5,0.5116012306988611,0.5164559768962034,1.2075471698113207,0.03484321013092995,0.03422071784734726,0.0006224922835826874,0.023202461397722196
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,mutual_information,6,529,529,0.5,0.4837675680118353,0.4796920346940282,0.8301886792452831,0.008880261331796646,0.009656952694058418,-0.0007766913622617722,-0.03246486397632942
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,coexpression_probability,6,529,529,0.5,0.4985866974460498,0.5011044638763323,1.0188679245283019,0.044765956699848175,0.04618439823389053,-0.0014184415340423584,-0.0028266051079005594
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,6,529,529,0.5,0.4945594105224038,0.49826191545958576,0.9811320754716981,1.466232419013977,1.498942255973816,-0.03270983695983887,-0.010881178955192361
GSE126030_T_cells,blood,trrust_dorothea_intersection,formal_abs,pearson,7,529,529,0.5,0.5241762286441229,0.5380315135211888,1.2452830188679245,0.018688496202230453,0.017497312277555466,0.0011911839246749878,0.04835245728824589
