tf,target,mode,pearson,spearman,mutual_information,coexpression_probability,codetection_odds_ratio
DNMT1,RGS10,Unknown,0.040204260498285294,0.060067206621170044,0.009551135,0.08342085778713226,1.8618018627166748
DNMT1,RUNX3,Unknown,0.021784810349345207,0.046451911330223083,0.0056194817,0.038859713822603226,1.5443793535232544
DNMT1,TP53,Unknown,0.02857009693980217,0.06113186851143837,0.0022651772,0.01800450123846531,1.8799601793289185
E2F4,HCFC1,Unknown,0.014071695506572723,0.0463101789355278,0.0011087582,0.009602400474250317,1.805176854133606
E2F4,LTBP4,Unknown,-0.0013869063695892692,0.029123498126864433,0.0005930809,0.010202550329267979,1.5064164400100708
E2F4,MYC,Unknown,0.05020198971033096,0.0804375410079956,0.0038118763,0.03855964168906212,1.8319852352142334
EHMT2,RUNX3,Unknown,-0.021547015756368637,-0.004153462126851082,0.0008834172,0.016804201528429985,1.0642808675765991
EIF2AK2,CD4,Unknown,-0.0043596201576292515,0.0032253917306661606,1.0190568e-05,0.008702175691723824,1.0625505447387695
ELF1,FLI1,Unknown,-0.0003441157750785351,0.003771815914660692,0.000275112,0.015903975814580917,1.0967023372650146
ELF2,VCP,Unknown,-0.005876042414456606,0.005223598796874285,0.00019080109,0.015303825959563255,1.0937247276306152
ELK4,FOS,Unknown,0.03059529699385166,0.03896012529730797,0.0007752702,0.009152287617325783,1.6446833610534668
ELK4,MCL1,Unknown,0.0017629220383241773,0.012761940248310566,0.001844933,0.033758439123630524,1.2009888887405396
ENO1,MYC,Unknown,0.0734664723277092,0.08067848533391953,0.008455292,0.19129782915115356,1.7126678228378296
EP300,CREBBP,Unknown,-0.00026190830976702273,0.00110501644667238,2.112476e-06,0.004351087845861912,1.0494247674942017
EP300,DNMT1,Unknown,-0.006857295520603657,0.007395315449684858,0.0010186546,0.009452363476157188,1.1392076015472412
EP300,EIF2AK1,Unknown,-0.0023587464820593596,0.0075742751359939575,5.6673165e-05,0.00690172566100955,1.163818120956421
EP300,MGMT,Unknown,-0.017010193318128586,-0.002591960597783327,4.3032976e-08,0.007051763124763966,1.012560486793518
EP300,MYC,Unknown,-0.0045069255866110325,0.0175862405449152,0.00084763626,0.017704425379633904,1.2634598016738892
EP300,NFKB1,Unknown,0.012486720457673073,0.028055625036358833,0.00042901566,0.01005251333117485,1.4163620471954346
EP300,PARP1,Unknown,-0.006441986188292503,2.827393291227054e-05,0.00020484783,0.011102776043117046,1.0461195707321167
EP300,PCNA,Unknown,-0.000171651627169922,0.010791486129164696,6.0006918e-05,0.007201800588518381,1.1649667024612427
EP300,RELA,Unknown,0.00096235511591658,0.0015459067653864622,3.2239268e-06,0.008102025836706161,1.0393884181976318
EP300,TRIM22,Unknown,-0.00669518206268549,0.0004563363909255713,5.989784e-05,0.011702925898134708,1.0351132154464722
EP300,YY1,Unknown,-0.0044339667074382305,0.0023680957965552807,0.000128886,0.013953488320112228,1.064960241317749
EP300,ZEB1,Unknown,-0.014491437003016472,-0.009908435866236687,4.6935016e-05,0.003300825133919716,0.8571770191192627
ESRRA,DAP3,Unknown,0.0218338780105114,0.06567656248807907,0.008944845,0.021305326372385025,2.055630683898926
