tf,target,mode,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
TP53,VMP1,Activation,0.5,B,0.088522130532632,0.2288072018004427,0.09647435,0.27787024,0.2385712347182344,2.8302724354170694,1351
TP53,TSPAN14,Activation,0.5,B,0.088522130532632,0.1092273068267046,0.09647435,0.120780796,0.06934063982665253,1.2266301611490869,1352
TP53,RNF216,Activation,0.5,B,0.088522130532632,0.0792198049512371,0.09647435,0.08432119,0.03006313870510878,0.8242105189237463,1353
TP53,RPS19,Activation,0.5,B,0.088522130532632,1.0000000000000968,0.09647435,34.439735,37.040742970335096,13.172457240610186,1354
TP53,RCC2,Activation,0.5,B,0.088522130532632,0.0502625656414104,0.09647435,0.054013383,-0.0025871023159826857,0.4358755641762854,1355
TP53,RTN4,Activation,0.5,B,0.088522130532632,0.2012003000750126,0.09647435,0.23751129,0.19509301655292213,2.4600463645697563,1356
TP53,SFSWAP,Activation,0.5,B,0.088522130532632,0.0547636909227307,0.09647435,0.05596383,-0.00048590889579016563,0.4962385105100888,1357
TP53,PPP4R3A,Activation,0.5,B,0.088522130532632,0.1371342835708894,0.09647435,0.15183897,0.1027992423172582,1.6008804284186533,1358
TP53,PRKAG2,Activation,0.5,B,0.088522130532632,0.0700675168792195,0.09647435,0.0735183,0.01842531343374094,0.7014725280450175,1359
TP53,PRKCH,Activation,0.5,B,0.088522130532632,0.1984996249062205,0.09647435,0.23271015,0.18992080537393438,2.4238285967694755,1360
TP53,PRPF40A,Activation,0.5,B,0.088522130532632,0.1840960240059961,0.09647435,0.22100703,0.1773131730005741,2.230667168501312,1361
TP53,RBMS1,Activation,0.5,B,0.088522130532632,0.1285821455363812,0.09647435,0.14343669,0.09374756572690986,1.486190830384432,1362
TP53,RASA3,Activation,0.5,B,0.088522130532632,0.0562640660165042,0.09647435,0.058814507,0.0025850916263948287,0.5163594926213575,1363
TP53,TBCA,Activation,0.5,B,0.088522130532632,0.563990997749473,0.09647435,1.0397432,1.0593279384761927,7.325299839074905,1364
TP53,TNFAIP8,Activation,0.5,B,0.088522130532632,0.2916729182295549,0.09647435,0.40659738,0.3772474558963548,3.6733415858792617,1365
TP53,TPD52,Activation,0.5,B,0.088522130532632,0.0739684921230303,0.09647435,0.0814704,0.026992016449363998,0.7537870815343121,1366
TP53,TMEM30A,Activation,0.5,B,0.088522130532632,0.0817704426106518,0.09647435,0.08732196,0.03329583263604415,0.8584161885128998,1367
TP53,SNAP47,Activation,0.5,B,0.088522130532632,0.0697674418604648,0.09647435,0.07441855,0.019395142081496213,0.6974483316227637,1368
TP53,TAB2,Activation,0.5,B,0.088522130532632,0.0942235558889709,0.09647435,0.10232582,0.049459313063602406,1.0254203400364172,1369
TP53,STK17A,Activation,0.5,B,0.088522130532632,0.334433608402104,0.09647435,0.43135083,0.40391405399774616,4.246789576050478,1370
TP53,SYNE1,Activation,0.5,B,0.088522130532632,0.0639159789947487,0.09647435,0.067666784,0.012121544647738939,0.6189765013888231,1371
TP53,SYNE2,Activation,0.5,B,0.088522130532632,0.2631657914478555,0.09647435,0.3341305,0.29917974555206917,3.291042925765118,1372
TP53,STAT6,Activation,0.5,B,0.088522130532632,0.120930232558137,0.09647435,0.13308394,0.08259467093874177,1.3835738216169704,1373
ZBTB7A,SEPTIN9,Activation,0.5,B,0.135183795948984,0.3185296324081033,0.15018845,0.42519793,0.39728560780305205,4.033507165671008,1374
ZEB1,FLNA,Activation,0.5,B,0.0573143285821456,0.1995498874718619,0.059714746,0.2514648,0.21012496738295774,2.4379132842473625,1375
ZEB1,ITGB1,Activation,0.5,B,0.0573143285821456,0.1476369092273031,0.059714746,0.18604779,0.13965199837602332,1.7417273031975238,1376
ZBTB7A,PNPLA6,Activation,0.5,B,0.135183795948984,0.0507126781695424,0.15018845,0.05296312,-0.003718538189437154,0.4419118588096653,1377
YY1,CELF1,Activation,0.5,B,0.1986496624155979,0.158289572393094,0.23045948,0.17554522,0.128337704278767,1.8845862761875185,1378
YY1,KDM2A,Activation,0.5,B,0.1986496624155979,0.1146286571642888,0.23045948,0.12183106,0.07047207677739517,1.2990656967496486,1379
YY1,USP7,Activation,0.5,B,0.1986496624155979,0.063165791447862,0.23045948,0.06586629,0.010181893815957245,0.6089160103331894,1380
ZEB1,TECR,Activation,0.5,B,0.0573143285821456,0.2309077269317254,0.059714746,0.27321905,0.2335605628957931,2.858441810372843,1381
STAT1,ERCC1,Activation,0.5,B,0.423105776444127,0.0880720180045,0.9749255,0.09707442,0.04380204212683817,0.9429243133802218,1382
STAT1,EMC2,Activation,0.5,B,0.423105776444127,0.0543135783945987,0.9749255,0.056413945,-1.0053447939285185e-06,0.4902022158767089,1383
STAT1,ELMO1,Activation,0.5,B,0.423105776444127,0.0826706676669159,0.9749255,0.0892725,0.03539712624403366,0.8704887777796612,1384
