dataset,condition,edge_set,score_definition,metric,n_repeats,n_positive_mean,n_negative_mean,random_auprc_baseline,auroc_mean,auroc_sd,auprc_mean,auprc_sd,enrichment_at_5pct_mean,enrichment_at_5pct_sd,median_difference_mean,median_difference_sd,cliffs_delta_mean,cliffs_delta_sd,positive_median_mean,negative_median_mean,auroc_ci95_low,auroc_ci95_high,auprc_ci95_low,auprc_ci95_high,enrichment_at_5pct_ci95_low,enrichment_at_5pct_ci95_high,median_difference_ci95_low,median_difference_ci95_high,cliffs_delta_ci95_low,cliffs_delta_ci95_high
GSE126030_T_cells,bone_marrow,trrust_dorothea_union,formal_abs,coexpression_probability,10,2889.0,2889.0,0.5,0.5019241292061497,0.0007766132460449299,0.5030327343864189,0.00039973537177171624,1.0262975778546712,0.00925601044878378,0.0005851453170180321,0.00021742484493051262,0.003848258412299277,0.0015532264920898708,0.024306075647473335,0.023720930330455303,0.5013685735573372,0.5024796848549622,0.5027467809276686,0.5033186878451693,1.0196762268585646,1.0329189288507779,0.00042960895267132274,0.0007406816813647414,0.0027371471146742997,0.004959369709924255
GSE126030_T_cells,bone_marrow,trrust_dorothea_union,formal_abs,mutual_information,10,2889.0,2889.0,0.5,0.49697791398150154,0.0016850786386147709,0.5087519347019649,0.0010924735115032918,1.0373702422145328,0.022472117883197355,-4.5340985525399444e-05,5.5730627696912456e-05,-0.006044172036996897,0.0033701572772295322,0.0018625867087394,0.0019079276942647993,0.4957724813402953,0.4981833466227078,0.5079704262309408,0.509533443172989,1.0212946574954072,1.0534458269336584,-8.520827492145747e-05,-5.47369612934142e-06,-0.00845503731940936,-0.003633306754584434
GSE126030_T_cells,bone_marrow,trrust_dorothea_union,formal_abs,pearson,10,2889.0,2889.0,0.5,0.5307398613113491,0.0033370610209063367,0.5470928385542784,0.002814777318937016,1.2899653979238754,0.02288276220094533,0.0015552369877696037,0.00032224297138734755,0.061479722622698074,0.006674122041812659,0.01622948981821537,0.014674252830445766,0.5283526716644587,0.5331270509582395,0.5450792681604582,0.5491064089480986,1.2735960559561588,1.306334739891592,0.0013247182527929876,0.0017857557227462198,0.05670534332891711,0.06625410191647904
GSE126030_T_cells,bone_marrow,trrust_dorothea_union,formal_abs,spearman,10,2889.0,2889.0,0.5,0.5138939839481371,0.003468471927416747,0.5356056417687801,0.003066220269935379,1.2712802768166092,0.019036383885377345,0.00059270691126585,0.0004343063983680847,0.027787967896274267,0.006936943854833557,0.027273116633296013,0.026680409722030164,0.5114127886017569,0.5163751792945174,0.5334121999235101,0.5377990836140502,1.2576624681398403,1.284898085493378,0.0002820228298938517,0.0009033909926378483,0.022825577203513824,0.03275035858903471
GSE126030_T_cells,lung,dorothea_ab,formal_abs,codetection_odds_ratio,10,2102.0,2102.0,0.5,0.5046188963254605,0.00396184312498508,0.5167686463159551,0.0028041821506106313,1.1573459715639811,0.01756327596800921,-0.004257827997207642,0.004378690406334061,0.009237792650920996,0.007923686249970143,1.5230831503868103,1.527340978384018,0.5017847644857018,0.5074530281652193,0.5147626552489668,0.5187746373829434,1.144781960809115,1.1699099823188472,-0.007390154418406987,-0.0011255015760082963,0.003569528971403415,0.014906056330438577
GSE126030_T_cells,lung,dorothea_ab,formal_abs,coexpression_probability,10,2102.0,2102.0,0.5,0.5024425448646163,0.0006100260448577747,0.5023710702358977,0.0004233249840725443,1.0227488151658768,0.01373590212908957,0.00037525948137044906,0.0002225666862395759,0.004885089729232539,0.0012200520897154836,0.02776019461452961,0.02738493513315916,0.5020061585206164,0.5028789312086162,0.5020682417850791,0.5026738986867162,1.0129227427183438,1.0325748876134098,0.0002160448653339891,0.000534474097406909,0.004012317041232701,0.005757862417232378
GSE126030_T_cells,lung,dorothea_ab,formal_abs,mutual_information,10,2102.0,2102.0,0.5,0.4956957987544824,0.0018823519677991416,0.4933781397195639,0.0013633157899893065,0.909952606635071,0.02680973577958477,-5.988115444779396e-05,4.0833004097885795e-05,-0.008608402491035227,0.0037647039355983127,0.00405365414917469,0.0041135353036224846,0.49434924527488383,0.49704235223408094,0.4924028823542009,0.4943533970849269,0.8907740769983813,0.9291311362717608,-8.909132592000625e-05,-3.067098297558167e-05,-0.011301509450232308,-0.005915295531838147
GSE126030_T_cells,lung,dorothea_ab,formal_abs,pearson,10,2102.0,2102.0,0.5,0.5267818198607461,0.002631625344560535,0.5412200577775068,0.002000208257496214,1.2739336492890996,0.013552992473634874,0.0012147832196205855,0.00019625281326573636,0.05356363972149221,0.005263250689120959,0.01598256081342697,0.014767777593806385,0.5248992684966349,0.5286643712248573,0.5397891949871635,0.5426509205678501,1.2642384225267616,1.2836288760514376,0.0010743924143383203,0.0013551740249028506,0.049798536993269894,0.057328742449714525
GSE126030_T_cells,lung,dorothea_ab,formal_abs,spearman,10,2102.0,2102.0,0.5,0.5134348171873826,0.004107373078769639,0.5282458114756527,0.00232024038278382,1.2,0.0101892672964279,0.000367872416973114,0.0002751021071038422,0.026869634374765174,0.008214746157539273,0.036235511302948,0.035867638885974884,0.510496579490161,0.5163730548846042,0.5265860114943584,0.5299056114569471,1.1927110372729035,1.2072889627270964,0.00017107622481427637,0.0005646686091319516,0.0209931589803221,0.03274610976920825
GSE126030_T_cells,lung,trrust,formal_abs,codetection_odds_ratio,10,1137.0,1137.0,0.5,0.5025122044232188,0.004986989311153998,0.5152019276499187,0.004600876921690653,1.1210526315789475,0.03552360830055545,-0.0066733717918396,0.00843758548791538,0.005024408846437378,0.009973978622308111,1.5045245885849,1.5111979603767396,0.49894472717957306,0.5060796816668645,0.5119106585705494,0.518493196729288,1.095640573056791,1.146464690101104,-0.01270925684018507,-0.0006374867434941296,-0.0021105456408540505,0.012159363333728806
