dataset,condition,edge_set,repeat,edge_id,tf,positive_target,target,mode,match_distance,caliper_z,relaxed_bin,pos_target_mean_counts,neg_target_mean_counts,pos_target_detection_rate,neg_target_detection_rate,tf_mean_counts,tf_detection_rate,edge_id_original
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,291,SMAD3,MYC,ENSG00000271204,Repression,0.17543452797991202,0.25,0,0.60675657,0.4745563,0.285230229321708,0.2804501724450804,0.069158815,0.0641979790645596,303
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,134,LEF1,MYC,RPL22L1,Activation,0.07151084380162294,0.25,0,0.60675657,0.57275736,0.285230229321708,0.2809342288376503,0.40497273,0.3056816119077852,140
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,359,STAT4,MYC,RPL22L1,Activation,0.07151084380162294,0.25,0,0.60675657,0.57275736,0.285230229321708,0.2809342288376503,0.10800379,0.1003811944091496,371
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,66,ETS2,MYC,RPL22L1,Activation,0.07151084380162294,0.25,0,0.60675657,0.57275736,0.285230229321708,0.2809342288376503,0.053790268,0.0502208507291091,67
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,347,STAT3,MYC,RPL22L1,Activation,0.07151084380162294,0.25,0,0.60675657,0.57275736,0.285230229321708,0.2809342288376503,0.33920252,0.2711320868881103,359
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,151,MYC,ID2,DDIT4,Activation,0.1823235847374828,0.25,0,0.5340345,0.42887402,0.2402734918617852,0.2307738851576057,0.60675657,0.285230229321708,157
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,399,TP53,MYC,PIM3,Repression,0.1383755733469329,0.25,0,0.60675657,0.52556384,0.285230229321708,0.2781509045803735,0.14055775,0.1242209717432105,412
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,122,JUN,MYC,RPL22L1,Activation,0.07151084380162294,0.25,0,0.60675657,0.57275736,0.285230229321708,0.2809342288376503,0.09759687,0.0778120651055843,127
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,0,AHR,MYC,RPL22L1,Activation,0.07151084380162294,0.25,0,0.60675657,0.57275736,0.285230229321708,0.2809342288376503,0.054092813,0.0503418648272515,0
GSE126030_T_cells,lymph_node,trrust_dorothea_intersection,4,33,CREB1,UXT,SSR4,Activation,0.05017997915932644,0.25,0,0.9346697,0.9733372,0.5546681188359152,0.5558177527682686,0.12131515,0.1104858716040434,34
