dataset,condition,edge_set,repeat,edge_id,tf,positive_target,target,mode,match_distance,caliper_z,relaxed_bin,pos_target_mean_counts,neg_target_mean_counts,pos_target_detection_rate,neg_target_detection_rate,tf_mean_counts,tf_detection_rate,edge_id_original
GSE126030_T_cells,blood,trrust,7,1281,ZFP36,HIF1A,LSM2,Activation,0.02720085498619728,0.25,0,0.61443985,0.60235447,0.3612482269503899,0.3635177304964894,0.7166857,0.4287659574468518,1294
GSE126030_T_cells,blood,trrust,7,314,HDAC7,HIF1A,GBP1,Activation,0.038829754433937706,0.25,0,0.61443985,0.59696215,0.3612482269503899,0.3644822695035817,0.15614262,0.133617021276604,318
GSE126030_T_cells,blood,trrust,7,1209,VHL,HIF1A,LSM2,Repression,0.02720085498619728,0.25,0,0.61443985,0.60235447,0.3612482269503899,0.3635177304964894,0.09015483,0.0857304964539032,1222
GSE126030_T_cells,blood,trrust,7,853,RELA,NCOR1,RSRP1,Unknown,0.017385704915992096,0.25,0,0.46714473,0.45653516,0.3549503546099636,0.3563120567376233,0.20494032,0.1807092198581698,863
GSE126030_T_cells,blood,trrust,7,1201,USF2,HIF1A,EIF1AX,Unknown,0.01832679368412802,0.25,0,0.61443985,0.60280675,0.3612482269503899,0.3598297872340776,0.29396865,0.2326808510638498,1214
GSE126030_T_cells,blood,trrust,7,349,HIPK2,HIF1A,POLR2K,Repression,0.010668919857272129,0.25,0,0.61443985,0.6083672,0.3612482269503899,0.3620992907801772,0.06660941,0.061560283687943,353
GSE126030_T_cells,blood,trrust,7,963,SP3,BSG,NDUFA12,Activation,0.0300526920858075,0.25,0,0.53681886,0.538804,0.3588652482269853,0.3615319148936523,0.10893454,0.1016737588652526,974
GSE126030_T_cells,blood,trrust,7,431,IRF9,SP100,DNAJC8,Activation,0.016466849850461825,0.25,0,0.48370942,0.50419426,0.3533617021276939,0.3529645390071265,0.370684,0.2972482269503823,435
GSE126030_T_cells,blood,trrust,7,1266,YY1,SNRPN,H2AZ2,Unknown,0.012624554928867798,0.25,0,0.43593776,0.45085979,0.345134751773083,0.3455886524823029,0.3112751,0.2540141843971856,1279
GSE126030_T_cells,blood,trrust,7,1237,YY1,APH1A,SCAND1,Activation,0.004653326511309952,0.25,0,0.47395256,0.46793795,0.3471205673759201,0.3471205673759201,0.3112751,0.2540141843971856,1250
GSE126030_T_cells,blood,trrust,7,980,SP3,TYMP,ADRM1,Unknown,0.06032877373977907,0.25,0,0.65591395,0.5892452,0.3471205673759201,0.3443404255319481,0.10893454,0.1016737588652526,991
GSE126030_T_cells,blood,trrust,7,959,SP100,ETS1,RSRC2,Repression,0.012809379938547437,0.25,0,0.4792279,0.46737075,0.3447375886525156,0.3455319148936504,0.48370942,0.3533617021276939,970
GSE126030_T_cells,blood,trrust,7,765,RARA,ETS1,SBDS,Unknown,0.012190824678958568,0.25,0,0.4792279,0.47769612,0.3447375886525156,0.3436595744681183,0.086807445,0.0785248226950371,774
GSE126030_T_cells,blood,trrust,7,442,JUN,ETS1,SBDS,Activation,0.012190824678958568,0.25,0,0.4792279,0.47769612,0.3447375886525156,0.3436595744681183,0.07529028,0.0602553191489359,446
GSE126030_T_cells,blood,trrust,7,725,NR3C1,ETS1,RSRC2,Repression,0.012809379938547437,0.25,0,0.4792279,0.46737075,0.3447375886525156,0.3455319148936504,0.26423386,0.2095319148936343,734
GSE126030_T_cells,blood,trrust,7,1227,XRCC5,ETS1,SSR3,Repression,0.018502989539620755,0.25,0,0.4792279,0.49653274,0.3447375886525156,0.3436028368794658,0.60229903,0.3955177304964932,1240
GSE126030_T_cells,blood,trrust,7,234,ETV7,ETS1,SBDS,Unknown,0.012190824678958568,0.25,0,0.4792279,0.47769612,0.3447375886525156,0.3436595744681183,0.1707245,0.1341843971631288,238
GSE126030_T_cells,blood,trrust,7,132,CTNNB1,TCF7,C1ORF43,Unknown,0.003959520069985658,0.25,0,0.49398032,0.48892948,0.3383829787234368,0.3384397163120893,0.20193277,0.1661276595744802,135
GSE126030_T_cells,blood,trrust,7,455,JUN,NFKB2,BLOC1S1,Unknown,0.014279576340147624,0.25,0,0.4860933,0.46771035,0.3430354609929409,0.3431489361702459,0.07529028,0.0602553191489359,459
GSE126030_T_cells,blood,trrust,7,26,ATF4,CEBPB,FIS1,Activation,0.004150745710443125,0.25,0,0.4965322,0.49142748,0.3420141843971961,0.3421276595745011,0.72207737,0.4204255319149359,26
GSE126030_T_cells,blood,trrust,7,3,AIP,NFKB2,FIS1,Repression,0.011019311307940939,0.25,0,0.4860933,0.49142748,0.3430354609929409,0.3421276595745011,0.3991683,0.3097304964539298,3
GSE126030_T_cells,blood,trrust,7,1019,STAT1,IRF7,UBALD2,Activation,0.01556078113056013,0.25,0,0.49369162,0.47400665,0.3300425531915209,0.3297588652482585,1.4281144,0.6270638297871766,1031
GSE126030_T_cells,blood,trrust,7,531,MYC,CBFB,TCF7,Unknown,0.031624365110905356,0.25,0,0.5271145,0.49398032,0.3367375886525146,0.3383829787234368,0.8089884,0.3311205673759182,536
GSE126030_T_cells,blood,trrust,7,749,PLAGL2,METAP2,NICOL1,Activation,0.028381977190708375,0.25,0,0.53534263,0.5714283,0.3416170212766287,0.3411631205674088,0.06598529,0.0597446808510636,758
GSE126030_T_cells,blood,trrust,7,919,RUNX3,ICAM3,RPL21P75,Repression,0.01708885439788823,0.25,0,0.43928465,0.42799369,0.3366241134752096,0.3379290780142169,0.5016945,0.3294184397163435,930
GSE126030_T_cells,blood,trrust,7,1278,ZBTB7A,SLC2A3,PSMA2,Repression,0.011058499472256724,0.25,0,0.49500018,0.4922768,0.3321985815603155,0.3312340425532232,0.20108178,0.1724822695035589,1291
GSE126030_T_cells,blood,trrust,7,358,HMGA1,SLC2A3,SSNA1,Activation,0.021222357580036575,0.25,0,0.49500018,0.5068026,0.3321985815603155,0.3339007092198902,0.5909451,0.3143829787234339,362
GSE126030_T_cells,blood,trrust,7,868,RELA,SERPINB1,RPS24P19,Activation,0.011224688790256222,0.25,0,0.44552457,0.44921288,0.3314042553191806,0.3304397163120883,0.20494032,0.1807092198581698,878
