tf,target,mode,pmid,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
FLI1,ID2,Activation,12447693,0.1251631205673831,0.4886241134752277,0.13645296,1.7809422,1.3140664457107412,5.232580181388154,247
FLI1,TGFBR2,Activation,10508522,0.1251631205673831,0.1269219858156103,0.13645296,0.14343233,0.047173315382650474,1.1616107448461017,248
FOSL2,MDM2,Activation,22493372,0.1446241134751868,0.0588936170212764,0.20397396,0.062978216,-0.01507166170150784,0.39594919905568765,249
FOSL2,TGFB1,Unknown,10843986,0.1446241134751868,0.3980141843972027,0.20397396,0.68116647,0.46320237291064187,4.212762426069305,250
FOSL2,TIMP1,Repression,11337499,0.1446241134751868,0.14104964539008,0.20397396,0.22542197,0.11060628368230002,1.320618021661626,251
FOXO1,ADIPOR1,Activation,20125105,0.071546099290781,0.2119148936170388,0.07511976,0.26877412,0.14414656458451705,2.118208739503356,252
FOXO1,CDKN1B,Activation,21418583,0.071546099290781,0.2375035460993113,0.07511976,0.28443575,0.15626350617995324,2.4062098714061735,253
FOXO1,CXCR4,Activation,20068066,0.071546099290781,0.5386666666666852,0.07511976,1.1732808,0.8439367278205216,5.79581077637284,254
FOXO1,HYOU1,Unknown,21296878,0.071546099290781,0.0860709219858182,0.07511976,0.101048425,0.014382137103536701,0.7018306673072345,255
FOXO1,KLF2,Unknown,23002242,0.071546099290781,0.3204539007092503,0.07511976,0.6055835,0.4047260563906113,3.3398188621864846,256
FOXO1,TNFSF10,Activation,23630076,0.071546099290781,0.1794042553191626,0.07511976,0.26894158,0.14427612345160637,1.7523004277953407,257
FOXO1,TXNIP,Repression,23803610,0.071546099290781,0.3029219858156312,0.07511976,0.3971821,0.2434920346312453,3.1424965789093875,258
FOXO3,BCL2L11,Unknown,21654193,0.0660425531914895,0.0675177304964542,0.071148284,0.0814744,-0.0007617092082844904,0.49301388209166463,259
FOXO3,CCND2,Repression,15509806,0.0660425531914895,0.2620709219858391,0.071148284,0.51661223,0.3358916067029488,2.6827165013705203,260
FOXO3,GALT,Activation,17975019,0.0660425531914895,0.0933900709219892,0.071148284,0.09934611,0.013065106153882358,0.784207931199614,261
FOXO3,PIK3CA,Unknown,19299143,0.0660425531914895,0.0503262411347516,0.071148284,0.052765656,-0.022972818417627938,0.29952309946074246,262
FOXO3,SIRT6,Activation,20816089,0.0660425531914895,0.0646241134751773,0.071148284,0.068027675,-0.011165044076678904,0.46044612659932865,263
FOXO3,TNFSF10,Activation,23630076,0.0660425531914895,0.1794042553191626,0.071148284,0.26894158,0.14427612345160637,1.7523004277953407,264
FOXO3,TXNIP,Activation,20656682,0.0660425531914895,0.3029219858156312,0.071148284,0.3971821,0.2434920346312453,3.1424965789093875,265
FOXO3,VEGFB,Unknown,21860419,0.0660425531914895,0.0729078014184407,0.071148284,0.077048786,-0.004185676340820817,0.5536793089891545,266
FUBP1,MYC,Unknown,11239393;18193062;24117486,0.1846808510638441,0.3311205673759182,0.22394848,0.8089884,0.5620944333427895,3.4598725490994107,267
FUS,DDIT3,Activation,11162437,0.5344680851064051,0.0634893617021275,0.89026374,0.06887882,-0.010506538272733368,0.44767445777880444,268
FUS,MDM2,Repression,17234782,0.5344680851064051,0.0588936170212764,0.89026374,0.062978216,-0.01507166170150784,0.39594919905568765,269
GATA3,CD40LG,Activation,18719603,0.1499574468085208,0.156595744680862,0.19773243,0.43932667,0.2760980464738679,1.4955898845028062,270
GATA3,CD8A,Activation,8413295,0.1499574468085208,0.2567943262411576,0.19773243,0.5473597,0.3596800181388866,2.6233282413550834,271
GATA3,CD8B,Unknown,11937547,0.1499574468085208,0.2835744680851324,0.19773243,0.8223131,0.5724033610646618,2.9247396255194515,272
GATA3,GATA3,Unknown,20484083,0.1499574468085208,0.1499574468085208,0.19773243,0.19773243,0.08918370257263934,1.4208756219027405,273
GATA3,NFKB1,Unknown,19686049,0.1499574468085208,0.1794042553191626,0.19773243,0.2344443,0.11758659452253514,1.7523004277953407,274
GATA3,RELA,Unknown,19686049,0.1499574468085208,0.1807092198581698,0.19773243,0.20494032,0.09476023465495319,1.7669878469389426,275
GATA3,STAT4,Repression,21632975,0.1499574468085208,0.213673758865266,0.19773243,0.25526935,0.13369832201016185,2.1380048261751683,276
GATA3,TGFBR3,Unknown,24124001,0.1499574468085208,0.0523687943262409,0.19773243,0.060141467,-0.017266370806110116,0.3225121033376824,277
GATA3,ZEB1,Activation,20731704,0.1499574468085208,0.0680283687943267,0.19773243,0.072509915,-0.007697267076664987,0.4987611330609016,278
GTF2I,HSPA5,Activation,19097122;21503958,0.0527659574468083,0.2828936170213025,0.05543227,0.51854366,0.33738589717626943,2.9170766242271364,279
