tf,target,mode,source_db,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
TP53,BAK1,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.164482269503558,0.14933354,0.21197517,0.10020289078861577,1.5843529828054488,2967
TP53,BAX,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.4111773049645802,0.14933354,0.6606856,0.44735692734630905,4.360913784387385,2968
TP53,BCL2,Repression,DoRothEA_AB,-1.0,A,0.1293049645390148,0.2306382978723602,0.14933354,0.28687465,0.15815041123754367,2.3289412750420033,2969
TP53,BCL2L1,Repression,DoRothEA_AB,-1.0,A,0.1293049645390148,0.1603404255319263,0.14933354,0.21736424,0.10437225543608333,1.537736391610536,2970
TP53,BCL3,Repression,DoRothEA_AB,-1.0,A,0.1293049645390148,0.1581843971631317,0.14933354,0.1880307,0.08167775997377248,1.5134702208515403,2971
TP53,BHLHE40,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.2607659574468318,0.14933354,0.3988225,0.2447611637699846,2.668029082226917,2972
TP53,BID,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.1637446808510756,0.14933354,0.1944992,0.08668224780231136,1.5760513980721078,2973
TP53,BNIP3L,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.4081134751773458,0.14933354,0.6062159,0.405215325634295,4.32643027857197,2974
TP53,BTG1,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.9097872340422528,0.14933354,4.556643,3.46154435701407,9.972785064121158,2975
TP53,BTG2,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.3181843971631507,0.14933354,0.49057263,0.31574553554889134,3.3142755245454363,2976
TP53,BTG3,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.1390638297872429,0.14933354,0.17350525,0.070439847362031,1.298267601225709,2977
TP53,CAB39,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.1567659574468195,0.14933354,0.18491016,0.07926349013556136,1.4975056348258855,2978
TP53,CAMK2D,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.1559148936170321,0.14933354,0.188258,0.08185361528542541,1.4879268832104915,2979
TP53,CAMK4,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.1816737588652621,0.14933354,0.21549419,0.10292545285994376,1.7778437654363881,2980
TP53,CAPN2,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.1508652482269606,0.14933354,0.177477,0.07351267329277215,1.4310929569591595,2981
