run_dir,dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,coexpression_probability,7,310,310,0.5,0.5064151925078043,0.5149009125703241,1.032258064516129,0.0272596850991249,0.0245035104453563,0.0027561746537685,0.0128303850156088
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,codetection_odds_ratio,7,310,310,0.5,0.5126014568158168,0.5148701848566314,0.9032258064516128,1.4794970154762268,1.511564314365387,-0.0320672988891601,0.0252029136316336
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,pearson,8,310,310,0.5,0.5270967741935484,0.5448919826965879,1.2903225806451613,0.0556512475013732,0.0533554926514625,0.0022957548499107,0.0541935483870967
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,spearman,8,310,310,0.5,0.5079812695109261,0.5250480076108632,1.2258064516129032,0.0515184346586465,0.0510547645390033,0.0004636701196432,0.0159625390218522
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,mutual_information,8,310,310,0.5,0.5039125910509885,0.5263244447630467,1.4193548387096775,0.0013847495429217,0.0012988223461434,8.592719677835703e-05,0.007825182101977
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,coexpression_probability,8,310,310,0.5,0.5128668054110301,0.5176320956066828,1.032258064516129,0.0272596850991249,0.0232953261584043,0.0039643589407205,0.0257336108220602
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,codetection_odds_ratio,8,310,310,0.5,0.5347034339229969,0.5292624755382824,1.032258064516129,1.4794970154762268,1.445873141288757,0.0336238741874694,0.0694068678459938
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,pearson,9,310,310,0.5,0.5274297606659729,0.5511258445205551,1.3548387096774193,0.0556512475013732,0.0504096578806638,0.0052415896207094,0.0548595213319458
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,spearman,9,310,310,0.5,0.5061082206035379,0.5315990865873397,1.4193548387096775,0.0515184346586465,0.0494494177401065,0.00206901691854,0.0122164412070759
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,mutual_information,9,310,310,0.5,0.5034755463059314,0.5311076164923829,1.4193548387096775,0.0013847495429217,0.001221383921802,0.0001633656211197,0.0069510926118625
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,coexpression_probability,9,310,310,0.5,0.511748178980229,0.5171871693208967,1.032258064516129,0.0272596850991249,0.0247678011655807,0.0024918839335441,0.0234963579604579
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust,formal_abs,codetection_odds_ratio,9,310,310,0.5,0.5345785639958376,0.5413922357548442,1.2258064516129032,1.4794970154762268,1.4370006322860718,0.042496383190155,0.0691571279916754
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,0,476,476,0.5,0.5009643563307676,0.5083528725567675,1.0833333333333333,0.053781259804964,0.0548115205019712,-0.0010302606970071,0.0019287126615352
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,0,476,476,0.5,0.4826393792811241,0.497495442869022,0.9166666666666666,0.0493145678192377,0.0499084312468767,-0.000593863427639,-0.0347212414377515
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,0,476,476,0.5,0.4898841889697054,0.4986350570297114,1.0,0.0013064455706626,0.0013659308897331,-5.948531907051802e-05,-0.0202316220605889
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,0,476,476,0.5,0.5058391003460208,0.5078897761494332,1.0416666666666667,0.027184173464775,0.0262402780354022,0.0009438954293727,0.0116782006920415
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,0,476,476,0.5,0.5150699985876703,0.4939379145954476,0.7083333333333334,1.4727487564086914,1.4693875908851624,0.003361165523529,0.0301399971753406
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,1,476,476,0.5,0.4954628910387684,0.5051301341625904,1.0833333333333333,0.053781259804964,0.0565138161182403,-0.0027325563132762,-0.0090742179224631
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,1,476,476,0.5,0.4828578490219617,0.4961928211264921,0.9166666666666666,0.0493145678192377,0.0502747409045696,-0.0009601730853319,-0.0342843019560765
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,1,476,476,0.5,0.4890500317774168,0.4968813819812002,0.9583333333333334,0.0013064455706626,0.0013635121285915,-5.706655792891979e-05,-0.0218999364451663
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,1,476,476,0.5,0.502683426311701,0.5057959181890369,1.0833333333333333,0.027184173464775,0.0265800803899765,0.0006040930747985,0.0053668526234023
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,1,476,476,0.5,0.5054396758703481,0.4911410923891322,0.875,1.4727487564086914,1.4661694169044497,0.0065793395042419,0.0108793517406962
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,2,476,476,0.5,0.5115965503848598,0.5184246515193296,1.125,0.053781259804964,0.0529069434851408,0.0008743163198232,0.0231931007697197
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,2,476,476,0.5,0.4991680495727703,0.5060301095971136,0.9166666666666666,0.0493145678192377,0.0500005017966032,-0.0006859339773654,-0.0016639008544594
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,2,476,476,0.5,0.5030629899018431,0.5067770901968096,1.0416666666666667,0.0013064455706626,0.001336712273769,-3.0266703106462955e-05,0.0061259798036861
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,2,476,476,0.5,0.5068078702069062,0.5093222835627914,1.125,0.027184173464775,0.0266933478415012,0.0004908256232738,0.0136157404138126
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,2,476,476,0.5,0.5263929101052185,0.5019558360079653,0.9166666666666666,1.4727487564086914,1.446835994720459,0.0259127616882324,0.0527858202104372
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,3,476,476,0.5,0.500434732716616,0.5112752924303079,1.0833333333333333,0.053781259804964,0.0549789629876613,-0.0011977031826972,0.0008694654332321
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,3,476,476,0.5,0.4869778793870489,0.5010104350231219,0.9166666666666666,0.0493145678192377,0.0505257360637187,-0.001211168244481,-0.0260442412259021
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,3,476,476,0.5,0.4961845032130499,0.5027060441595831,1.0,0.0013064455706626,0.0013219080865383,-1.5462515875697136e-05,-0.0076309935739001
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,3,476,476,0.5,0.5057066944424828,0.5064153989365906,1.0,0.027184173464775,0.0258249640464782,0.0013592094182968,0.0114133888849656
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,3,476,476,0.5,0.5097539015606243,0.4949265553381325,0.7916666666666666,1.4727487564086914,1.4641322493553162,0.0086165070533752,0.0195078031212485
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,4,476,476,0.5,0.4898643280841748,0.5072998621340599,1.0833333333333333,0.053781259804964,0.0575183499604463,-0.0037370901554822,-0.0202713438316503
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,4,476,476,0.5,0.4784862474401525,0.498579684557126,0.9166666666666666,0.0493145678192377,0.05268663354218,-0.0033720657229423,-0.0430275051196948
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,4,476,476,0.5,0.4852257079302309,0.4984341669082628,1.0416666666666667,0.0013064455706626,0.0015421553980559,-0.0002357098273932,-0.0295485841395382
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,4,476,476,0.5,0.505446296165525,0.5074648054755513,1.0833333333333333,0.027184173464775,0.025938231498003,0.001245941966772,0.0108925923310501
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,4,476,476,0.5,0.509961337476167,0.4929927516601986,0.875,1.4727487564086914,1.4518036842346191,0.0209450721740722,0.0199226749523337
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,5,476,476,0.5,0.5153392239248641,0.5164744967489835,1.0416666666666667,0.053781259804964,0.0520877353847026,0.0016935244202613,0.0306784478497281
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,5,476,476,0.5,0.4984618847539015,0.5047361604024343,0.9166666666666666,0.0493145678192377,0.0488784816116094,0.0004360862076282,-0.0030762304921968
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,5,476,476,0.5,0.5041531318409717,0.5040140797041597,0.9583333333333334,0.0013064455706626,0.0013019447214901,4.500849172472954e-06,0.0083062636819433
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,5,476,476,0.5,0.5068608325683215,0.5079446955624304,1.0416666666666667,0.027184173464775,0.0262780338525772,0.0009061396121978,0.0137216651366429
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,5,476,476,0.5,0.5239036791187063,0.5059511479908761,0.875,1.4727487564086914,1.451169490814209,0.0215792655944824,0.0478073582374125
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,6,476,476,0.5,0.5010437998728903,0.5062018221141541,1.0833333333333333,0.053781259804964,0.0541492030024528,-0.0003679431974887,0.0020875997457807
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,6,476,476,0.5,0.4901865157827837,0.4992295512133219,0.9166666666666666,0.0493145678192377,0.0494306348264217,-0.000116067007184,-0.0196269684344325
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,6,476,476,0.5,0.4994196207894922,0.5011238586595456,1.0,0.0013064455706626,0.0013482887297868,-4.184315912425518e-05,-0.0011607584210154
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,6,476,476,0.5,0.5067571146105501,0.5070437211180321,0.9166666666666666,0.027184173464775,0.0263157896697521,0.0008683837950229,0.0135142292211001
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,6,476,476,0.5,0.5142843902266789,0.498597992819677,0.875,1.4727487564086914,1.4662787914276123,0.0064699649810791,0.0285687804533578
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,7,476,476,0.5,0.4962816008756444,0.5087559898657749,1.125,0.053781259804964,0.0552182029932737,-0.0014369431883096,-0.0074367982487112
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,7,476,476,0.5,0.4801060129934327,0.4994787624047462,0.9166666666666666,0.0493145678192377,0.0508654229342937,-0.001550855115056,-0.0397879740131347
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,7,476,476,0.5,0.4870639432243485,0.4998494412531288,1.0416666666666667,0.0013064455706626,0.0014140862040221,-0.0001076406333595,-0.0258721135513029
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,7,476,476,0.5,0.5031247793234941,0.506393455797505,1.0416666666666667,0.027184173464775,0.0267311036586761,0.0004530698060989,0.0062495586469881
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,7,476,476,0.5,0.5040295529976697,0.4913319227938516,0.875,1.4727487564086914,1.466251015663147,0.0064977407455444,0.0080591059953392
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,8,476,476,0.5,0.5198277840547983,0.5234007139011084,1.125,0.053781259804964,0.0533627662807703,0.0004184935241937,0.0396555681095966
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,8,476,476,0.5,0.5052852023162205,0.5125995761486752,0.9583333333333334,0.0493145678192377,0.0489688832312822,0.0003456845879554,0.0105704046324413
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,8,476,476,0.5,0.5075294823811878,0.5108369569303189,1.0833333333333333,0.0013064455706626,0.0012973516713827,9.09389927983284e-06,0.0150589647623755
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,8,476,476,0.5,0.5078119483087352,0.5098452264925726,1.0,0.027184173464775,0.0254096500575542,0.0017745234072208,0.0156238966174704
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,8,476,476,0.5,0.5264591130569874,0.5079580928654013,0.9166666666666666,1.4727487564086914,1.4403159618377686,0.0324327945709228,0.0529182261139749
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,pearson,9,476,476,0.5,0.5006840971682791,0.5108430614178973,1.0833333333333333,0.053781259804964,0.0541917141526937,-0.0004104543477296,0.0013681943365582
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,spearman,9,476,476,0.5,0.4899989407527717,0.5039740303014504,0.9166666666666666,0.0493145678192377,0.0505680125206708,-0.0012534447014331,-0.0200021184944566
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,mutual_information,9,476,476,0.5,0.4966302697549608,0.5037027920074211,1.0,0.0013064455706626,0.0013192833866924,-1.2837816029787064e-05,-0.0067394604900783
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,coexpression_probability,9,476,476,0.5,0.5014785325895064,0.5057467530545727,0.9583333333333334,0.027184173464775,0.026353545486927,0.000830627977848,0.0029570651790127
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,dorothea_ab,formal_abs,codetection_odds_ratio,9,476,476,0.5,0.5075515500317774,0.4915309808913566,0.7083333333333334,1.4727487564086914,1.4593491554260254,0.013399600982666,0.0151031000635548
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,0,140,140,0.5,0.5671938775510204,0.5800263194685418,1.4285714285714286,0.0571384783834219,0.0478605069220066,0.0092779714614152,0.1343877551020407
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,0,140,140,0.5,0.5414285714285715,0.5533629579496885,1.2857142857142858,0.0524266622960567,0.0465290676802396,0.005897594615817,0.0828571428571429
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,mutual_information,0,140,140,0.5,0.5293877551020408,0.5458282462644286,1.2857142857142858,0.0015326363500207,0.001194413867779,0.0003382224822416,0.0587755102040816
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,0,140,140,0.5,0.5154081632653061,0.5232457197415192,1.0,0.0287321601063013,0.0261270105838775,0.0026051495224237,0.0308163265306122
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,0,140,140,0.5,0.5842857142857143,0.5663921507186668,1.0,1.4788554906845093,1.3826113939285278,0.0962440967559814,0.1685714285714286
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,1,140,140,0.5,0.543826530612245,0.5502964622168547,1.0,0.0571384783834219,0.0511474628001451,0.0059910155832767,0.0876530612244899
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,1,140,140,0.5,0.522704081632653,0.5261901608611079,1.0,0.0524266622960567,0.0504185799509286,0.002008082345128,0.045408163265306
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,mutual_information,1,140,140,0.5,0.515,0.5224357344332211,1.0,0.0015326363500207,0.0013123007956892,0.0002203355543315,0.03
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,1,140,140,0.5,0.5172448979591837,0.5193342916641884,1.0,0.0287321601063013,0.0256361849606037,0.0030959751456975,0.0344897959183674
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,1,140,140,0.5,0.5621938775510205,0.534808227714402,0.7142857142857143,1.4788554906845093,1.4281810522079468,0.0506744384765625,0.1243877551020409
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,2,140,140,0.5,0.5153571428571428,0.5183460141529311,0.8571428571428571,0.0571384783834219,0.0575118083506822,-0.0003733299672603,0.0307142857142856
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,2,140,140,0.5,0.4824489795918367,0.4921739845884145,0.7142857142857143,0.0524266622960567,0.0535588581115007,-0.0011321958154439,-0.0351020408163265
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,mutual_information,2,140,140,0.5,0.485280612244898,0.4949826122913379,0.7142857142857143,0.0015326363500207,0.0015396927483379,-7.056398317217827e-06,-0.0294387755102041
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,2,140,140,0.5,0.508061224489796,0.5118012960162857,1.0,0.0287321601063013,0.0240504425019025,0.0046817176043987,0.0161224489795919
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,2,140,140,0.5,0.5147704081632652,0.5008175851351936,0.8571428571428571,1.4788554906845093,1.5031591057777405,-0.0243036150932312,0.0295408163265307
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,3,140,140,0.5,0.515765306122449,0.523464168800275,0.7142857142857143,0.0571384783834219,0.0560910664498806,0.0010474119335412,0.0315306122448979
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,3,140,140,0.5,0.4965816326530612,0.5063777400546204,0.7142857142857143,0.0524266622960567,0.0515124574303627,0.000914204865694,-0.0068367346938775
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,mutual_information,3,140,140,0.5,0.4858163265306122,0.5019888239451167,0.7142857142857143,0.0015326363500207,0.0015213083242997,1.1328025721013546e-05,-0.0283673469387755
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,3,140,140,0.5,0.5055102040816327,0.514881021594979,1.1428571428571428,0.0287321601063013,0.0260892547667026,0.0026429053395986,0.0110204081632652
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,3,140,140,0.5,0.5094897959183673,0.4965714412671909,0.5714285714285714,1.4788554906845093,1.5109630227088928,-0.0321075320243835,0.0189795918367345
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,4,140,140,0.5,0.5570408163265306,0.5616397541767648,1.2857142857142858,0.0571384783834219,0.0546331107616424,0.0025053676217794,0.1140816326530611
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,4,140,140,0.5,0.5161734693877551,0.5339924295653591,1.0,0.0524266622960567,0.0523771364241838,4.952587187290192e-05,0.0323469387755102
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,mutual_information,4,140,140,0.5,0.5066836734693878,0.5266008747173726,1.1428571428571428,0.0015326363500207,0.0015011142240837,3.152212593704462e-05,0.0133673469387756
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,4,140,140,0.5,0.521454081632653,0.523084366378587,1.0,0.0287321601063013,0.0241637090221047,0.0045684510841965,0.0429081632653061
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,4,140,140,0.5,0.5805612244897959,0.560296193486086,1.0,1.4788554906845093,1.4055622220039368,0.0732932686805725,0.1611224489795919
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,5,140,140,0.5,0.5105102040816327,0.5365840053692889,1.1428571428571428,0.0571384783834219,0.0588438864797353,-0.0017054080963134,0.0210204081632652
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,5,140,140,0.5,0.4920918367346938,0.5086895181102553,1.0,0.0524266622960567,0.0534674916416406,-0.0010408293455839,-0.0158163265306122
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,mutual_information,5,140,140,0.5,0.4834438775510203,0.509024310689856,1.0,0.0015326363500207,0.0015213171718642,1.13191781565547e-05,-0.0331122448979591
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,5,140,140,0.5,0.5065816326530612,0.515163392445486,1.1428571428571428,0.0287321601063013,0.0260137431323528,0.0027184169739484,0.0131632653061224
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,5,140,140,0.5,0.5166071428571428,0.4971027108359827,0.7142857142857143,1.4788554906845093,1.468635976314545,0.0102195143699646,0.0332142857142856
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,6,140,140,0.5,0.5341326530612245,0.5386376160787719,0.8571428571428571,0.0571384783834219,0.055768571794033,0.0013699065893888,0.0682653061224489
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,6,140,140,0.5,0.5033673469387755,0.5120280110300601,0.7142857142857143,0.0524266622960567,0.0534969791769981,-0.0010703168809413,0.0067346938775509
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,mutual_information,6,140,140,0.5,0.5029591836734694,0.5110062159422648,0.7142857142857143,0.0015326363500207,0.0015331708127632,-5.344627425074577e-07,0.0059183673469387
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,6,140,140,0.5,0.5119642857142858,0.5173791267904746,1.1428571428571428,0.0287321601063013,0.0243147322908043,0.0044174278154969,0.0239285714285715
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,6,140,140,0.5,0.5376020408163267,0.5212559260535783,0.8571428571428571,1.4788554906845093,1.436057686805725,0.0427978038787841,0.0752040816326531
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,7,140,140,0.5,0.5543367346938776,0.5693280374540364,1.1428571428571428,0.0571384783834219,0.0522670969367027,0.0048713814467191,0.1086734693877551
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,7,140,140,0.5,0.5208673469387756,0.5330429137288057,1.0,0.0524266622960567,0.0507250986993312,0.0017015635967254,0.0417346938775509
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,mutual_information,7,140,140,0.5,0.5106122448979592,0.5294427600846643,1.0,0.0015326363500207,0.0013704615412279,0.0001621748087927,0.0212244897959184
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,7,140,140,0.5,0.5169132653061224,0.5236133976753865,1.1428571428571428,0.0287321601063013,0.0237106401473283,0.0050215199589729,0.0338265306122449
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,7,140,140,0.5,0.5571683673469388,0.5357246557859132,0.8571428571428571,1.4788554906845093,1.4378543496131897,0.0410011410713195,0.1143367346938775
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,pearson,8,140,140,0.5,0.5418877551020409,0.5675749714015342,1.5714285714285714,0.0571384783834219,0.0532487332820892,0.0038897451013326,0.0837755102040815
adult_celltype__epithelial_cell,ZJU_HCL_adult_celltype,Epithelial cell,trrust_dorothea_intersection,formal_abs,spearman,8,140,140,0.5,0.5192857142857142,0.5440260829172738,1.4285714285714286,0.0524266622960567,0.051048818975687,0.0013778433203697,0.0385714285714284
